Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
FISH,08/05/2020,2710.00,2710.00,2710.00,2710.00,200.00,0.00,1.00
FOOD,08/05/2020,114.00,124.00,114.00,115.00,14640800.00,0.00,588.00
FMII,08/05/2020,745.00,745.00,745.00,745.00,0.00,0.00,0.00
FORU,08/05/2020,79.00,99.00,79.00,86.00,800.00,0.00,4.00
FORZ,08/05/2020,50.00,50.00,50.00,50.00,1800.00,0.00,2.00
FORZ-W,08/05/2020,20.00,20.00,20.00,20.00,0.00,0.00,0.00
FPNI,08/05/2020,90.00,90.00,89.00,90.00,1071600.00,900000.00,85.00
FREN,08/05/2020,136.00,148.00,135.00,144.00,843424384.00,1450000000.00,21089.00
FREN-W,08/05/2020,56.00,67.00,54.00,63.00,217861504.00,0.00,0.00
FUJI,08/05/2020,103.00,107.00,103.00,107.00,22700.00,0.00,6.00
GAMA,08/05/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
GANDUM,08/04/2020,520.38,520.62,507.88,508.50,0.00,0.00,0.00
GAS ALAM,08/04/2020,2.14,2.20,2.06,2.18,0.00,0.00,0.00
GBPJPY,08/04/2020,138.65,138.89,137.80,138.21,0.00,0.00,0.00
GBPUSD,08/04/2020,1.31,1.31,1.30,1.31,0.00,0.00,0.00
GDST,08/05/2020,53.00,57.00,53.00,56.00,166400.00,0.00,21.00
GDYR,08/05/2020,1405.00,1445.00,1385.00,1445.00,1300.00,0.00,6.00
GEMA,08/05/2020,372.00,372.00,372.00,372.00,0.00,0.00,0.00
GEMS,08/05/2020,2550.00,2550.00,2550.00,2550.00,0.00,0.00,0.00
GGRP,08/05/2020,280.00,280.00,280.00,280.00,200.00,0.00,1.00
GGRM,08/05/2020,49175.00,50700.00,48800.00,50700.00,1878500.00,-10270000128.00,3865.00
GHON,08/05/2020,1445.00,1445.00,1400.00,1400.00,2500.00,0.00,13.00
GIAA,08/05/2020,240.00,242.00,230.00,240.00,19586200.00,-576360000.00,1488.00
GJTL,08/05/2020,525.00,525.00,500.00,520.00,5698400.00,-97270000.00,683.00
GLOB,08/05/2020,143.00,143.00,140.00,140.00,1100.00,0.00,2.00
GLVA,08/05/2020,284.00,328.00,284.00,326.00,20400.00,6150000.00,17.00
GMFI,08/05/2020,80.00,80.00,78.00,80.00,2953800.00,0.00,136.00
GMTD,08/05/2020,17975.00,17975.00,17975.00,17975.00,0.00,0.00,0.00
GOLD,08/05/2020,194.00,194.00,178.00,186.00,26800.00,0.00,25.00
GOLL,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
GOOD,08/05/2020,1330.00,1335.00,1320.00,1320.00,229900.00,0.00,122.00
GPRA,08/05/2020,51.00,51.00,50.00,50.00,507900.00,2250000.00,40.00
GREN,08/05/2020,328.00,328.00,328.00,328.00,0.00,0.00,0.00
GTBO,08/05/2020,75.00,75.00,75.00,75.00,0.00,0.00,0.00
GSMF,08/05/2020,115.00,115.00,115.00,115.00,100.00,0.00,1.00
GWSA,08/05/2020,102.00,103.00,102.00,103.00,11500.00,0.00,6.00
GZCO,08/05/2020,50.00,50.00,50.00,50.00,17000.00,0.00,3.00
HADE,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
HDIT,08/05/2020,515.00,515.00,498.00,498.00,300.00,0.00,3.00
HDFA,08/05/2020,164.00,164.00,164.00,164.00,100.00,0.00,1.00
HEAL,08/05/2020,3080.00,3110.00,3020.00,3100.00,732300.00,1930000000.00,241.00
HDTX,08/05/2020,120.00,120.00,120.00,120.00,0.00,0.00,0.00
HELI,08/05/2020,191.00,191.00,191.00,191.00,500.00,0.00,1.00
HELI-W,08/05/2020,9.00,9.00,7.00,7.00,1071500.00,0.00,0.00
HERO,08/05/2020,840.00,885.00,840.00,875.00,3300.00,0.00,10.00
HEXA,08/05/2020,3450.00,3460.00,3390.00,3450.00,34900.00,-1380000.00,49.00
HKMU,08/05/2020,75.00,76.00,72.00,75.00,30723600.00,592000.00,1325.00
HITS,08/05/2020,520.00,550.00,490.00,550.00,23600.00,0.00,26.00
HMSP,08/05/2020,1660.00,1660.00,1605.00,1630.00,76983104.00,-58249998336.00,9479.00
HOKI,08/05/2020,635.00,640.00,625.00,635.00,7318400.00,-645340032.00,810.00
HOKI-W,08/05/2020,625.00,625.00,625.00,625.00,0.00,0.00,0.00
HOME,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
HOTL,08/05/2020,50.00,50.00,50.00,50.00,3500.00,0.00,6.00
HRME,08/05/2020,51.00,58.00,51.00,52.00,41332900.00,-24250000.00,1689.00
HRTA,08/05/2020,232.00,240.00,228.00,240.00,537000.00,-1200000.00,168.00
HRUM,08/05/2020,1280.00,1300.00,1260.00,1300.00,2111600.00,-1320000000.00,511.00
IATA,08/05/2020,50.00,50.00,50.00,50.00,90000.00,0.00,1.00
IBFN,08/05/2020,290.00,290.00,290.00,290.00,14600.00,0.00,2.00
IBFN-W,08/05/2020,5.00,7.00,5.00,7.00,76500.00,0.00,0.00
IBST,08/05/2020,8200.00,8200.00,8200.00,8200.00,0.00,0.00,0.00
ICBP,08/05/2020,10000.00,10625.00,9925.00,10550.00,25765000.00,105210003456.00,12195.00
ICON,08/05/2020,56.00,58.00,54.00,55.00,85300.00,0.00,29.00
IDPR,08/05/2020,180.00,180.00,179.00,179.00,1400.00,-198000.00,3.00
IFII,08/05/2020,132.00,134.00,128.00,131.00,453000.00,0.00,306.00
IFSH,08/05/2020,430.00,430.00,430.00,430.00,400.00,0.00,3.00
IGAR,08/05/2020,270.00,280.00,262.00,280.00,22200.00,0.00,19.00
IIKP,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IKAN,08/05/2020,760.00,790.00,725.00,725.00,17498000.00,1580000.00,3566.00
IKAI,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
IKBI,08/05/2020,216.00,216.00,210.00,210.00,45000.00,0.00,9.00
IMAS,08/05/2020,620.00,635.00,615.00,625.00,1668100.00,99720000.00,320.00
IMJS,08/05/2020,238.00,238.00,230.00,230.00,3626000.00,0.00,155.00
IMPC,08/05/2020,1265.00,1265.00,1255.00,1265.00,597500.00,0.00,72.00
INAF,08/05/2020,2300.00,2850.00,2300.00,2850.00,68519600.00,366840000.00,19733.00
INCF,08/05/2020,50.00,51.00,50.00,50.00,243800.00,6000000.00,16.00
INAI,08/05/2020,342.00,342.00,336.00,336.00,1100.00,0.00,5.00
INCI,08/05/2020,665.00,675.00,645.00,660.00,253400.00,0.00,187.00
INCO,08/05/2020,3440.00,3630.00,3430.00,3620.00,27823900.00,8489999872.00,6382.00
INDO,08/05/2020,159.00,160.00,139.00,139.00,1468400.00,15370000.00,290.00
INDF,08/05/2020,6750.00,7100.00,6750.00,7075.00,29370600.00,25080000512.00,10785.00
INDR,08/05/2020,2370.00,2370.00,2280.00,2330.00,4800.00,7110000.00,17.00
INDS,08/05/2020,2150.00,2180.00,2090.00,2140.00,10400.00,7940000.00,24.00
INDX,08/05/2020,56.00,56.00,56.00,56.00,4200.00,0.00,3.00
INDY,08/05/2020,925.00,960.00,910.00,945.00,12586000.00,219360000.00,2009.00
INOV,08/05/2020,256.00,256.00,228.00,246.00,6400.00,-343000.00,12.00
INKP,08/05/2020,8200.00,8450.00,8050.00,8325.00,14546100.00,-17429999616.00,7311.00
INPC-W,08/05/2020,3.00,4.00,3.00,4.00,6572000.00,0.00,0.00
INPC,08/05/2020,50.00,51.00,50.00,51.00,84500.00,0.00,20.00
INPP,08/05/2020,700.00,700.00,700.00,700.00,100.00,0.00,1.00
INPS,08/05/2020,1670.00,1670.00,1555.00,1635.00,15400.00,-5000000.00,32.00
INRU,08/05/2020,765.00,765.00,765.00,765.00,100.00,0.00,1.00
INTA-W,08/05/2020,8.00,8.00,8.00,8.00,0.00,0.00,0.00
INTA,08/05/2020,254.00,276.00,254.00,276.00,4800.00,0.00,5.00
INTD,08/05/2020,146.00,146.00,143.00,143.00,9400.00,0.00,6.00
INTP,08/05/2020,11975.00,12450.00,11975.00,12325.00,5009200.00,-1970000000.00,3628.00
IOTUSD,08/04/2020,0.30,0.31,0.30,0.31,36260000.00,0.00,0.00
IPCC,08/05/2020,406.00,410.00,394.00,402.00,3872000.00,4850000.00,1290.00
IPCM,08/05/2020,212.00,230.00,212.00,218.00,760500.00,0.00,227.00
IPTV,08/05/2020,330.00,330.00,324.00,330.00,30445600.00,499750016.00,14444.00
IPOL,08/05/2020,72.00,72.00,70.00,72.00,277200.00,0.00,23.00
IRRA,08/05/2020,535.00,540.00,525.00,530.00,7599700.00,-17130000.00,954.00
ISAT,08/05/2020,2340.00,2370.00,2270.00,2360.00,4611700.00,591030016.00,2199.00
ISSP,08/05/2020,123.00,127.00,121.00,126.00,2006800.00,0.00,214.00
ITIC,08/05/2020,760.00,905.00,730.00,830.00,2892200.00,8430000.00,1899.00
ITMA,08/05/2020,410.00,410.00,410.00,410.00,0.00,0.00,0.00
ITMG,08/05/2020,7675.00,7800.00,7475.00,7725.00,4259300.00,-4600000000.00,2983.00
ITTG,08/05/2020,82.00,82.00,82.00,82.00,0.00,0.00,0.00
JAGUNG,08/04/2020,316.38,316.38,308.38,308.50,0.00,0.00,0.00
JAST,08/05/2020,63.00,66.00,63.00,63.00,13626800.00,0.00,2166.00
JAWA,08/05/2020,60.00,60.00,56.00,56.00,34900.00,0.00,21.00
JAYA,08/05/2020,69.00,78.00,69.00,77.00,1327500.00,0.00,250.00
JAYA-W,08/05/2020,10.00,10.00,9.00,10.00,2837000.00,0.00,0.00
JGLE,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
JECC,08/05/2020,6800.00,6800.00,6800.00,6800.00,0.00,0.00,0.00
JIHD,08/05/2020,585.00,585.00,560.00,560.00,200.00,0.00,2.00
JKON,08/05/2020,336.00,338.00,334.00,338.00,170000.00,0.00,5.00
JMAS,08/05/2020,198.00,202.00,198.00,202.00,11800.00,0.00,8.00
JKSW,08/05/2020,60.00,60.00,60.00,60.00,0.00,0.00,0.00
JPFA,08/05/2020,1025.00,1045.00,1010.00,1045.00,20241500.00,-4339999744.00,2904.00
JPRS,08/05/2020,168.00,168.00,168.00,168.00,0.00,0.00,0.00
JSKY,08/05/2020,72.00,80.00,72.00,80.00,7304600.00,0.00,373.00
JRPT,08/05/2020,418.00,420.00,412.00,420.00,489500.00,0.00,96.00
JSMR,08/05/2020,4070.00,4210.00,4040.00,4210.00,15772700.00,-7560000000.00,6501.00
JSPT,08/05/2020,995.00,995.00,995.00,995.00,4700.00,0.00,2.00
JTPE,08/05/2020,760.00,760.00,755.00,755.00,2771900.00,912000.00,26.00
KAEF,08/05/2020,2300.00,2850.00,2300.00,2850.00,195808896.00,-5750000128.00,43418.00
KAYU,08/05/2020,50.00,51.00,50.00,50.00,484400.00,0.00,47.00
KARW,08/05/2020,50.00,50.00,50.00,50.00,500.00,0.00,1.00
KBAG,08/05/2020,318.00,318.00,302.00,302.00,399700.00,-30690000.00,141.00
KBLI,08/05/2020,362.00,370.00,362.00,370.00,648700.00,14200000.00,162.00
KBLM,08/05/2020,196.00,204.00,185.00,198.00,432900.00,0.00,108.00
KBLV,08/05/2020,350.00,350.00,322.00,324.00,8900.00,0.00,11.00
KBRI,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
KDSI,08/05/2020,755.00,925.00,755.00,765.00,12600.00,0.00,13.00
KEDELAI,08/04/2020,894.12,894.25,881.00,890.50,0.00,0.00,0.00
KEEN,08/05/2020,370.00,370.00,346.00,346.00,4388600.00,-6930000.00,556.00
KEJU,08/05/2020,1005.00,1030.00,995.00,1030.00,136600.00,0.00,66.00
KIAS,08/05/2020,50.00,50.00,50.00,50.00,30500.00,0.00,5.00
KICI,08/05/2020,250.00,250.00,250.00,250.00,1100.00,0.00,3.00
KINO,08/05/2020,3300.00,3340.00,3250.00,3330.00,370800.00,-987000.00,114.00
KIJA,08/05/2020,142.00,145.00,140.00,143.00,865700.00,0.00,62.00
KIOS,08/05/2020,185.00,185.00,185.00,185.00,300.00,0.00,1.00
KIOS-W,08/05/2020,12.00,12.00,12.00,12.00,0.00,0.00,0.00
KJEN,08/05/2020,1100.00,1100.00,1100.00,1100.00,0.00,0.00,0.00
KKGI,08/05/2020,194.00,194.00,185.00,186.00,254200.00,-969000.00,11.00
KMTR,08/05/2020,310.00,316.00,300.00,316.00,38300.00,8160000.00,11.00
KLBF,08/05/2020,1560.00,1640.00,1560.00,1615.00,118886200.00,33099999232.00,13587.00
KOBX,08/05/2020,88.00,90.00,86.00,86.00,33000.00,0.00,17.00
KOIN,08/05/2020,98.00,98.00,98.00,98.00,0.00,0.00,0.00
KOPI,08/05/2020,500.00,505.00,500.00,505.00,28200.00,0.00,5.00
KOTA,08/05/2020,620.00,640.00,620.00,630.00,8484900.00,0.00,473.00
KONI,08/05/2020,484.00,484.00,484.00,484.00,0.00,0.00,0.00
KPAL,08/05/2020,56.00,57.00,54.00,55.00,576200.00,0.00,113.00
KPAL-W,06/03/2020,32.00,32.00,32.00,32.00,0.00,0.00,0.00
KPAS,08/05/2020,50.00,51.00,50.00,50.00,247500.00,2220000.00,34.00
KPAS-W,08/05/2020,10.00,10.00,10.00,10.00,500.00,0.00,0.00
KPIG,08/05/2020,109.00,109.00,105.00,107.00,1545600.00,116040000.00,101.00
KRAH,08/05/2020,474.00,474.00,474.00,474.00,0.00,0.00,0.00
KRAS,08/05/2020,372.00,376.00,358.00,376.00,74105104.00,-1030000000.00,4812.00
KREN,08/05/2020,110.00,112.00,101.00,102.00,28395500.00,-318540000.00,1990.00
LAND,08/05/2020,183.00,200.00,177.00,197.00,181500.00,0.00,61.00
LAPD,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
LCGP,08/05/2020,114.00,114.00,114.00,114.00,0.00,0.00,0.00
LCKM,08/05/2020,372.00,374.00,372.00,372.00,19100.00,2120000.00,7.00
LEAD,08/05/2020,50.00,50.00,50.00,50.00,500.00,0.00,3.00
LIFE,08/05/2020,5700.00,5700.00,5700.00,5700.00,200.00,0.00,1.00
LINK,08/05/2020,1875.00,1895.00,1835.00,1875.00,2830100.00,-1370000000.00,1540.00
LION,08/05/2020,298.00,336.00,282.00,284.00,57900.00,0.00,28.00
LMAS,08/05/2020,50.00,50.00,50.00,50.00,20500.00,0.00,6.00
LMPI,08/05/2020,81.00,82.00,80.00,82.00,8400.00,0.00,8.00
LMSH,08/05/2020,246.00,246.00,246.00,246.00,0.00,0.00,0.00
LPCK,08/05/2020,795.00,820.00,790.00,800.00,563000.00,-304940000.00,128.00
LPGI,08/05/2020,3760.00,3800.00,3760.00,3760.00,45100.00,-169710000.00,23.00
LPIN,08/05/2020,226.00,226.00,218.00,218.00,29500.00,0.00,17.00
LPKR,08/05/2020,139.00,149.00,139.00,143.00,56197900.00,363300000.00,1838.00
LPLI,08/05/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
LPPF,08/05/2020,1185.00,1290.00,1185.00,1235.00,26649100.00,-1150000000.00,5700.00
LPPS,08/05/2020,69.00,74.00,65.00,71.00,96600.00,2600000.00,28.00
LRNA,08/05/2020,146.00,146.00,146.00,146.00,0.00,0.00,0.00
LRNA-W,08/05/2020,11.00,11.00,11.00,11.00,0.00,0.00,0.00
LSIP,08/05/2020,980.00,990.00,960.00,970.00,36850000.00,920600000.00,3179.00
LTCUSD,08/04/2020,58.49,59.57,56.53,57.60,10280000.00,0.00,0.00
LUCK,08/05/2020,260.00,260.00,248.00,248.00,2214900.00,7440000.00,335.00
LTLS,08/05/2020,434.00,442.00,434.00,442.00,16500.00,0.00,15.00
MABA,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MAGP,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MAIN,08/05/2020,575.00,585.00,560.00,585.00,7435900.00,-45600000.00,1275.00
MAMI,08/05/2020,50.00,50.00,50.00,50.00,10200.00,0.00,3.00
MAMIP,08/05/2020,600.00,600.00,600.00,600.00,0.00,0.00,0.00
MAPA,08/05/2020,2100.00,2200.00,2100.00,2100.00,3127500.00,2969999872.00,262.00
MAPB,08/05/2020,1375.00,1375.00,1375.00,1375.00,2500.00,0.00,5.00
MARI,08/05/2020,50.00,50.00,50.00,50.00,44200.00,0.00,20.00
MAPI,08/05/2020,655.00,670.00,650.00,665.00,21555200.00,-6609999872.00,1250.00
MARK,08/05/2020,890.00,900.00,870.00,895.00,3693300.00,14410000.00,484.00
MASA,08/05/2020,570.00,570.00,555.00,565.00,9000.00,0.00,6.00
MAYA,08/05/2020,6500.00,6500.00,6500.00,6500.00,0.00,0.00,0.00
MBAP,08/05/2020,1755.00,1760.00,1700.00,1730.00,94000.00,0.00,85.00
MBSS,08/05/2020,394.00,408.00,394.00,402.00,636900.00,0.00,177.00
MBTO,08/05/2020,65.00,65.00,63.00,65.00,2500.00,0.00,7.00
MCAS,08/05/2020,2250.00,2320.00,2170.00,2280.00,2858000.00,920760000.00,1115.00
MCOR,08/05/2020,131.00,131.00,125.00,128.00,3168100.00,0.00,296.00
MDIA,08/05/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MDKA,08/05/2020,1900.00,1950.00,1860.00,1935.00,238426208.00,41379999744.00,22732.00
MDKI,08/05/2020,149.00,150.00,144.00,149.00,14300.00,0.00,22.00
MDLN,08/05/2020,51.00,56.00,50.00,56.00,36463700.00,-211750000.00,582.00
MDRN,08/05/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MEDC-W,08/05/2020,22.00,23.00,21.00,21.00,25024000.00,0.00,0.00
MEDC,08/05/2020,454.00,458.00,446.00,452.00,34608900.00,1480000000.00,2501.00
MEGA,08/05/2020,7350.00,7350.00,7000.00,7050.00,1300.00,0.00,12.00
MERK,08/05/2020,3450.00,3580.00,3440.00,3450.00,428200.00,-1230000000.00,372.00
META,08/05/2020,109.00,109.00,108.00,109.00,133000.00,0.00,27.00
MFIN,08/05/2020,950.00,960.00,950.00,960.00,11100.00,-3070000.00,5.00
MFMI,08/05/2020,520.00,520.00,510.00,515.00,3700.00,0.00,8.00
MGNA,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MGRO,08/05/2020,765.00,780.00,760.00,775.00,2700500.00,0.00,349.00
MICE,08/05/2020,306.00,306.00,290.00,300.00,7700.00,0.00,8.00
MIDI,08/05/2020,1400.00,1400.00,1390.00,1390.00,200.00,0.00,2.00
MIKA,08/05/2020,2400.00,2460.00,2390.00,2400.00,30154200.00,-27889999872.00,2507.00
MINA,08/05/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
MINYAK KEDELAI,08/04/2020,31.67,31.70,31.38,31.55,0.00,0.00,0.00
MIRA,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MKNT,08/05/2020,50.00,50.00,50.00,50.00,1100.00,0.00,2.00
MITI,08/05/2020,51.00,51.00,51.00,51.00,0.00,0.00,0.00
MKPI,08/05/2020,14625.00,14625.00,14625.00,14625.00,0.00,0.00,0.00
MLBI,08/05/2020,9650.00,9800.00,9625.00,9700.00,44700.00,-219650000.00,43.00
MLIA,08/05/2020,525.00,530.00,500.00,525.00,6840800.00,-63280000.00,270.00
MLPT,08/05/2020,575.00,575.00,560.00,565.00,119800.00,0.00,77.00
MLPL,08/05/2020,51.00,51.00,50.00,51.00,5600500.00,11000000.00,102.00
MMLP,08/05/2020,187.00,187.00,185.00,186.00,5477100.00,-930099968.00,90.00
MNCN,08/05/2020,840.00,875.00,830.00,865.00,143435696.00,-1750000000.00,14539.00
MOLI,08/05/2020,900.00,900.00,900.00,900.00,0.00,0.00,0.00
MPMX,08/05/2020,480.00,480.00,472.00,476.00,526200.00,10280000.00,234.00
MPOW,08/05/2020,52.00,52.00,52.00,52.00,400.00,0.00,2.00
MPRO,08/05/2020,890.00,890.00,890.00,890.00,100.00,0.00,1.00
MPPA,08/05/2020,104.00,111.00,104.00,106.00,467100.00,0.00,152.00
MRAT,08/05/2020,139.00,139.00,138.00,138.00,8900.00,0.00,5.00
MSIN,08/05/2020,270.00,276.00,264.00,270.00,13861400.00,43500000.00,15842.00
MREI,08/05/2020,4300.00,4300.00,4300.00,4300.00,100.00,-430000.00,1.00
MSKY,08/05/2020,1140.00,1140.00,1140.00,1140.00,0.00,0.00,0.00
MTDL,08/05/2020,1445.00,1480.00,1445.00,1470.00,1515500.00,-1120000000.00,218.00
MTLA,08/05/2020,380.00,380.00,368.00,372.00,700.00,0.00,5.00
MTFN,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MTPS,08/05/2020,125.00,136.00,125.00,135.00,12100.00,0.00,9.00
MTPS-W,08/05/2020,1.00,1.00,1.00,1.00,0.00,0.00,0.00
MTRA,08/05/2020,244.00,244.00,244.00,244.00,0.00,0.00,0.00
MTSM,08/05/2020,216.00,216.00,216.00,216.00,200.00,0.00,1.00
MTWI,08/05/2020,52.00,52.00,50.00,51.00,79100.00,0.00,11.00
MYOH,08/05/2020,1125.00,1150.00,1095.00,1130.00,140500.00,-29590000.00,21.00
MYOR,08/05/2020,2310.00,2310.00,2260.00,2280.00,3432600.00,710720000.00,929.00
MYRX,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
MYRXP,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
NAGA,08/05/2020,236.00,236.00,236.00,236.00,0.00,0.00,0.00
MYTX,08/05/2020,52.00,52.00,50.00,51.00,3200.00,0.00,10.00
NASA,08/05/2020,104.00,104.00,104.00,104.00,0.00,0.00,0.00
NASA-W,08/05/2020,79.00,79.00,79.00,79.00,0.00,0.00,0.00
NATO,08/05/2020,250.00,268.00,240.00,260.00,620700.00,43920000.00,154.00
NATO-W,08/05/2020,52.00,52.00,52.00,52.00,0.00,0.00,0.00
NELY,08/05/2020,133.00,133.00,130.00,130.00,400.00,0.00,3.00
NFCX,08/05/2020,1855.00,1905.00,1840.00,1895.00,208600.00,9930000.00,138.00
NICK,08/05/2020,308.00,308.00,308.00,308.00,0.00,0.00,0.00
NICKEL,08/04/2020,13945.00,14132.50,13867.50,13995.00,0.00,0.00,0.00
NIKL,08/05/2020,815.00,935.00,810.00,910.00,43453300.00,-309860000.00,8559.00
NIRO,08/05/2020,143.00,143.00,143.00,143.00,0.00,0.00,0.00
NIPS,08/05/2020,282.00,282.00,282.00,282.00,0.00,0.00,0.00
NISP,08/05/2020,695.00,700.00,695.00,695.00,224700.00,0.00,31.00
NOBU,08/05/2020,770.00,770.00,720.00,720.00,7400.00,0.00,9.00
NRCA,08/05/2020,312.00,326.00,308.00,320.00,169300.00,0.00,59.00
NUSA,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
NUSA-W,08/05/2020,1.00,1.00,1.00,1.00,0.00,0.00,0.00
NZIA,08/05/2020,171.00,218.00,171.00,198.00,15900.00,0.00,13.00
NZDUSD,08/04/2020,0.66,0.66,0.66,0.66,0.00,0.00,0.00
OASA,08/05/2020,430.00,430.00,430.00,430.00,0.00,0.00,0.00
OCAP,08/05/2020,174.00,174.00,174.00,174.00,0.00,0.00,0.00
OKAS,08/05/2020,75.00,83.00,75.00,80.00,1835700.00,0.00,126.00
OPMS,08/05/2020,126.00,127.00,124.00,127.00,469700.00,0.00,36.00
OMRE,08/05/2020,316.00,316.00,316.00,316.00,0.00,0.00,0.00
PADI,08/05/2020,50.00,50.00,50.00,50.00,5000.00,0.00,1.00
PALM,08/05/2020,236.00,246.00,232.00,246.00,148700.00,0.00,37.00
PAMG,08/05/2020,72.00,79.00,72.00,74.00,39604800.00,0.00,3631.00
PANI,08/05/2020,57.00,60.00,55.00,59.00,48900.00,0.00,29.00
PANR,08/05/2020,81.00,81.00,76.00,80.00,1518300.00,0.00,168.00
PBID,08/05/2020,880.00,895.00,860.00,860.00,77300.00,0.00,50.00
PANS,08/05/2020,805.00,810.00,790.00,810.00,656900.00,0.00,175.00
PBSA,08/05/2020,690.00,690.00,675.00,680.00,600.00,0.00,5.00
PBRX,08/05/2020,250.00,252.00,248.00,248.00,15700.00,0.00,9.00
PCAR,08/05/2020,384.00,384.00,360.00,360.00,15200.00,0.00,24.00
PDES,08/05/2020,470.00,470.00,470.00,470.00,0.00,0.00,0.00
PEGE,08/05/2020,152.00,152.00,152.00,152.00,100.00,0.00,1.00
PEHA,08/05/2020,1420.00,1735.00,1415.00,1735.00,6818600.00,66280000.00,2572.00
PERAK,08/04/2020,24.42,26.54,24.24,26.47,0.00,0.00,0.00
PGAS,08/05/2020,1205.00,1235.00,1200.00,1235.00,83862896.00,-12970000384.00,7488.00
PGJO,08/05/2020,64.00,64.00,54.00,61.00,62900.00,0.00,39.00
PGUN,08/05/2020,366.00,372.00,366.00,370.00,3644100.00,0.00,112.00
PGLI,08/05/2020,168.00,210.00,167.00,210.00,10300.00,0.00,16.00
PICO,08/05/2020,177.00,188.00,177.00,186.00,82800.00,0.00,31.00
PJAA,08/05/2020,520.00,525.00,510.00,515.00,71000.00,-6250000.00,62.00
PKPK,08/05/2020,50.00,50.00,50.00,50.00,1200.00,0.00,4.00
PLAS,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
PLIN,08/05/2020,2500.00,2500.00,2400.00,2420.00,19300.00,42480000.00,7.00
PMJS,08/05/2020,129.00,129.00,126.00,126.00,101300.00,0.00,3.00
PNBS,08/05/2020,50.00,50.00,50.00,50.00,211600.00,0.00,7.00
PNBN,08/05/2020,785.00,795.00,775.00,790.00,3657700.00,-319670016.00,689.00
PNIN,08/05/2020,710.00,720.00,710.00,715.00,151000.00,-90660000.00,28.00
PNLF,08/05/2020,179.00,180.00,176.00,180.00,15251700.00,21180000.00,664.00
POLA,08/05/2020,51.00,51.00,50.00,51.00,10600.00,0.00,5.00
PNSE,08/05/2020,915.00,915.00,915.00,915.00,0.00,0.00,0.00
POLA-W,08/05/2020,47.00,47.00,47.00,47.00,2000.00,0.00,0.00
POLI,08/05/2020,1130.00,1180.00,1090.00,1180.00,40400.00,0.00,67.00
POLL,08/05/2020,3840.00,3940.00,3610.00,3610.00,18300.00,-14760000.00,94.00
POLU,08/05/2020,890.00,900.00,890.00,890.00,2000.00,0.00,7.00
POLY,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
POOL,08/05/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
PORT,08/05/2020,498.00,498.00,498.00,498.00,5200.00,0.00,2.00
POSA,08/05/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
POSA-W,08/05/2020,3.00,3.00,1.00,3.00,205866000.00,0.00,0.00
PPGL,08/05/2020,200.00,218.00,198.00,200.00,45403500.00,0.00,3404.00
POWR,08/05/2020,640.00,655.00,640.00,640.00,14970800.00,-3950000128.00,797.00
PPRE,08/05/2020,169.00,176.00,166.00,176.00,9737100.00,74490000.00,1950.00
PPRO,08/05/2020,50.00,50.00,50.00,50.00,706500.00,0.00,101.00
PRDA,08/05/2020,3010.00,3020.00,3000.00,3010.00,11900.00,-25920000.00,32.00
PRIM,08/05/2020,278.00,278.00,276.00,278.00,1100.00,0.00,4.00
PRAS,08/05/2020,115.00,115.00,109.00,109.00,8300.00,0.00,14.00
PRIM-W,08/05/2020,5.00,6.00,5.00,6.00,56000.00,0.00,0.00
PSAB,08/05/2020,278.00,294.00,274.00,290.00,482472192.00,-494900000.00,23797.00
PSGO,08/05/2020,103.00,105.00,103.00,105.00,8100.00,-206000.00,11.00
PSDN,08/05/2020,101.00,101.00,100.00,100.00,2000.00,0.00,2.00
PSSI,08/05/2020,163.00,166.00,160.00,165.00,357300.00,0.00,47.00
