Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
ABDA,08/10/2020,6900.00,6900.00,6900.00,6900.00,0.00,0.00,0.00
ABMM,08/10/2020,1050.00,1050.00,980.00,1000.00,2200.00,0.00,9.00
ACES,08/10/2020,1660.00,1685.00,1655.00,1660.00,9431400.00,-3420000000.00,4337.00
ACST,08/10/2020,236.00,266.00,236.00,258.00,978500.00,0.00,173.00
ADAUSD,08/07/2020,0.14,0.15,0.13,0.14,545180032.00,0.00,0.00
ADES,08/10/2020,995.00,1040.00,990.00,1040.00,125400.00,-12120000.00,99.00
ADHI,08/10/2020,590.00,590.00,580.00,585.00,5814600.00,-265840000.00,736.00
ADMF,08/10/2020,7600.00,7675.00,7500.00,7625.00,72500.00,114090000.00,191.00
ADMG,08/10/2020,99.00,107.00,99.00,106.00,850400.00,0.00,110.00
ADRO,08/10/2020,1095.00,1140.00,1095.00,1140.00,83699000.00,6950000128.00,9386.00
AGAR,08/10/2020,510.00,510.00,480.00,494.00,500.00,0.00,4.00
AGII,08/10/2020,525.00,525.00,496.00,505.00,1052500.00,0.00,184.00
AGRO,08/10/2020,238.00,244.00,234.00,238.00,63839400.00,-44440000.00,2861.00
AGRS,08/10/2020,155.00,155.00,142.00,142.00,5600.00,0.00,15.00
AHAP,08/10/2020,51.00,51.00,50.00,51.00,66100.00,0.00,21.00
AIMS,08/10/2020,180.00,180.00,180.00,180.00,0.00,0.00,0.00
AISA,08/10/2020,168.00,168.00,168.00,168.00,0.00,0.00,0.00
AKKU,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
AKPI,08/10/2020,280.00,310.00,280.00,310.00,5500.00,0.00,10.00
AKRA,08/10/2020,2770.00,2790.00,2740.00,2780.00,14084900.00,-8590000128.00,1639.00
AKSI,08/10/2020,250.00,290.00,236.00,286.00,272300.00,0.00,168.00
ALDO,08/10/2020,382.00,384.00,382.00,384.00,7100.00,0.00,7.00
ALKA,08/10/2020,358.00,358.00,338.00,338.00,400.00,0.00,2.00
ALMI,08/10/2020,188.00,216.00,188.00,216.00,2400.00,0.00,11.00
ALTO,08/10/2020,374.00,374.00,374.00,374.00,0.00,0.00,0.00
AMAG,08/10/2020,238.00,242.00,222.00,230.00,515400.00,0.00,119.00
AMAN,08/10/2020,196.00,197.00,196.00,196.00,241700.00,0.00,12.00
AMAR,08/10/2020,370.00,380.00,358.00,378.00,309300.00,0.00,56.00
AMFG,08/10/2020,2830.00,2830.00,2660.00,2660.00,600.00,0.00,5.00
AMIN,08/10/2020,246.00,246.00,244.00,244.00,500.00,0.00,5.00
AMOR,08/10/2020,1990.00,1990.00,1990.00,1990.00,1100.00,2190000.00,3.00
AMRT,08/10/2020,755.00,755.00,720.00,725.00,411900.00,-109030000.00,196.00
ANDI,08/10/2020,50.00,50.00,50.00,50.00,114700.00,5000.00,31.00
ANJT,08/10/2020,545.00,545.00,540.00,545.00,18300.00,0.00,8.00
ANSUSD,08/07/2020,12.96,13.47,12.51,12.85,5030000.00,0.00,0.00
ANTM,08/10/2020,840.00,840.00,800.00,825.00,100818896.00,8329999872.00,8796.00
APEX,08/10/2020,160.00,160.00,160.00,160.00,11200.00,0.00,13.00
APIC,08/10/2020,840.00,850.00,830.00,845.00,12422100.00,-235000000.00,2980.00
APII,08/10/2020,174.00,174.00,166.00,167.00,34400.00,0.00,30.00
APLI,08/10/2020,128.00,128.00,119.00,119.00,2100.00,0.00,2.00
APLN,08/10/2020,110.00,110.00,106.00,107.00,9581100.00,-225640000.00,586.00
APOL,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARGO,08/10/2020,1485.00,1810.00,1385.00,1805.00,3100.00,0.00,11.00
ARII,08/10/2020,464.00,464.00,420.00,444.00,24500.00,-676400.00,11.00
ARKA,08/10/2020,288.00,288.00,288.00,288.00,0.00,0.00,0.00
ARMY,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARNA,08/10/2020,420.00,420.00,410.00,420.00,1045900.00,-7730000.00,94.00
ARTA,08/10/2020,304.00,304.00,282.00,282.00,500.00,0.00,3.00
ARTI,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARTO,08/10/2020,2740.00,2750.00,2730.00,2740.00,57700.00,0.00,39.00
ASBI,08/10/2020,256.00,262.00,256.00,262.00,1200.00,0.00,3.00
ASDM,08/10/2020,950.00,950.00,950.00,950.00,0.00,0.00,0.00
ASGR,08/10/2020,675.00,685.00,670.00,675.00,571300.00,-13500000.00,100.00
ASII,08/10/2020,5275.00,5275.00,5125.00,5125.00,30588200.00,-54420000768.00,6655.00
ASJT,08/10/2020,132.00,134.00,125.00,126.00,18100.00,0.00,22.00
ASMI,08/10/2020,1170.00,1175.00,1165.00,1175.00,34700.00,0.00,40.00
ASPI,08/10/2020,191.00,192.00,179.00,180.00,6297800.00,18600.00,778.00
ASRI,08/10/2020,120.00,120.00,117.00,117.00,10480100.00,-59200000.00,754.00
ASRM,08/10/2020,2150.00,2190.00,2050.00,2150.00,27600.00,0.00,17.00
ASSA,08/10/2020,560.00,650.00,555.00,600.00,56310900.00,482620000.00,4504.00
ATIC,08/10/2020,570.00,690.00,570.00,690.00,3300.00,0.00,6.00
ATPK,08/10/2020,194.00,194.00,194.00,194.00,0.00,0.00,0.00
AUDUSD,08/07/2020,0.72,0.72,0.71,0.72,0.00,0.00,0.00
AUTO,08/10/2020,875.00,880.00,870.00,875.00,446900.00,0.00,185.00
AYLS,08/10/2020,50.00,50.00,50.00,50.00,600.00,0.00,2.00
BABP,08/10/2020,50.00,50.00,50.00,50.00,1000.00,0.00,1.00
BABP-W3,08/10/2020,32.00,44.00,32.00,34.00,8000.00,0.00,0.00
BACA,08/10/2020,400.00,414.00,378.00,414.00,42700.00,-1590000.00,34.00
BAJA,08/10/2020,56.00,59.00,56.00,56.00,373900.00,0.00,42.00
BALI,08/10/2020,880.00,880.00,880.00,880.00,500.00,0.00,3.00
BAPA,08/10/2020,50.00,50.00,50.00,50.00,400.00,0.00,3.00
BAPI,08/10/2020,50.00,50.00,50.00,50.00,300.00,0.00,3.00
BATA,08/10/2020,600.00,610.00,600.00,610.00,2700.00,121500.00,9.00
BAYU,08/10/2020,1025.00,1025.00,1000.00,1020.00,3300.00,0.00,3.00
BBCA,08/10/2020,30900.00,31000.00,30525.00,30600.00,7554900.00,-34510000128.00,7990.00
BBHI,08/10/2020,167.00,170.00,156.00,158.00,937200.00,0.00,157.00
BBKP,08/10/2020,195.00,204.00,194.00,199.00,325570592.00,1400000000.00,7691.00
BBLD,08/10/2020,382.00,382.00,382.00,382.00,300.00,0.00,2.00
BBMD,08/10/2020,1400.00,1400.00,1400.00,1400.00,600.00,0.00,3.00
BBNI,08/10/2020,4620.00,4640.00,4610.00,4620.00,14825600.00,4969999872.00,4311.00
BBNP,08/10/2020,2250.00,2250.00,2250.00,2250.00,0.00,0.00,0.00
BBRI,08/10/2020,3110.00,3150.00,3100.00,3130.00,91465200.00,24110000128.00,10056.00
BBRM,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BBSS,08/10/2020,129.00,129.00,122.00,126.00,12501800.00,0.00,908.00
BBTN,08/10/2020,1335.00,1340.00,1315.00,1335.00,21586700.00,736220032.00,2524.00
BBYB,08/10/2020,282.00,290.00,276.00,290.00,1100.00,0.00,5.00
BCAP,08/10/2020,147.00,147.00,145.00,146.00,7075000.00,52970000.00,1749.00
BCHUSD,08/07/2020,308.91,326.07,282.35,302.36,2830000.00,0.00,0.00
BCIC,08/10/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
BCIP,08/10/2020,50.00,50.00,50.00,50.00,37700.00,0.00,40.00
BDMN,08/10/2020,2770.00,2780.00,2720.00,2720.00,926700.00,-418249984.00,376.00
BEEF,08/10/2020,192.00,194.00,189.00,189.00,3273800.00,0.00,1094.00
BEEF-W,08/10/2020,13.00,13.00,13.00,13.00,240000.00,0.00,0.00
BEKS,08/10/2020,50.00,50.00,50.00,50.00,1228000.00,0.00,14.00
BELL,08/10/2020,158.00,158.00,156.00,157.00,3111300.00,0.00,253.00
BESS,08/10/2020,290.00,302.00,290.00,302.00,2839700.00,0.00,1590.00
BEST,08/10/2020,118.00,121.00,117.00,119.00,17186800.00,-172780000.00,897.00
BFIN,08/10/2020,284.00,318.00,278.00,318.00,86418304.00,-8760000512.00,5425.00
BGTG,08/10/2020,51.00,51.00,50.00,51.00,1518700.00,0.00,106.00
BHAT,08/10/2020,442.00,444.00,438.00,440.00,121081000.00,4440000.00,1430.00
BHIT,08/10/2020,50.00,50.00,50.00,50.00,441900.00,0.00,7.00
BIKA,08/10/2020,191.00,195.00,182.00,192.00,1300.00,0.00,10.00
BIMA,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BINA,08/10/2020,850.00,860.00,850.00,860.00,140400.00,-30040000.00,15.00
BIPI,08/10/2020,50.00,50.00,50.00,50.00,29100.00,0.00,9.00
BIPP,08/10/2020,68.00,70.00,66.00,69.00,1200.00,0.00,6.00
BIRD,08/10/2020,1020.00,1045.00,1005.00,1010.00,444200.00,19680000.00,237.00
BISI,08/10/2020,900.00,910.00,900.00,905.00,428600.00,0.00,82.00
BJBR,08/10/2020,910.00,925.00,910.00,920.00,5314800.00,1520000000.00,914.00
BJTM,08/10/2020,550.00,555.00,545.00,545.00,6395600.00,-13200000.00,1474.00
BKDP,08/10/2020,51.00,54.00,50.00,51.00,76500.00,0.00,52.00
BKSL,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BKSL-W,08/10/2020,2.00,2.00,2.00,2.00,0.00,0.00,0.00
BKSW,08/10/2020,74.00,74.00,73.00,73.00,1200.00,0.00,5.00
BLTA,08/10/2020,50.00,50.00,50.00,50.00,300.00,0.00,1.00
BLTZ,08/10/2020,3600.00,3600.00,3600.00,3600.00,0.00,0.00,0.00
BLUE,08/10/2020,530.00,535.00,525.00,530.00,83600.00,0.00,69.00
BMAS,08/10/2020,294.00,294.00,276.00,278.00,8500.00,0.00,13.00
BMRI,08/10/2020,5800.00,5825.00,5650.00,5800.00,25081200.00,1070000000.00,4447.00
BMSR,08/10/2020,55.00,55.00,52.00,52.00,42800.00,0.00,11.00
BMTR,08/10/2020,204.00,208.00,204.00,206.00,10115500.00,201050000.00,573.00
BNBA,08/10/2020,308.00,312.00,306.00,312.00,205100.00,-18470000.00,19.00
BNBR,08/10/2020,50.00,50.00,50.00,50.00,5200.00,0.00,5.00
BNGA,08/10/2020,755.00,780.00,750.00,765.00,6271300.00,-654030016.00,756.00
BNII,08/10/2020,206.00,208.00,200.00,202.00,5877000.00,-6060000.00,687.00
BNLI,08/10/2020,1250.00,1255.00,1240.00,1240.00,3686000.00,-1960000000.00,208.00
BOGA,08/10/2020,1440.00,1460.00,1435.00,1440.00,78045296.00,0.00,3968.00
BOGA-W,08/10/2020,1000.00,1000.00,1000.00,1000.00,0.00,0.00,0.00
BOLA,08/10/2020,166.00,166.00,163.00,164.00,17500.00,0.00,25.00
BOLT,08/10/2020,855.00,855.00,855.00,855.00,0.00,0.00,0.00
BORN,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BOSS,08/10/2020,75.00,81.00,75.00,78.00,2916800.00,0.00,254.00
BPFI,08/10/2020,1280.00,1280.00,1280.00,1280.00,0.00,0.00,0.00
BPII,08/10/2020,10000.00,10000.00,10000.00,10000.00,0.00,0.00,0.00
BPTR,08/10/2020,75.00,99.00,69.00,99.00,100000.00,0.00,29.00
BRAM,08/10/2020,5325.00,5325.00,5325.00,5325.00,0.00,0.00,0.00
BRENT OIL,08/07/2020,45.15,45.30,44.27,44.40,0.00,0.00,0.00
BRIS,08/10/2020,550.00,570.00,550.00,560.00,109650800.00,2190000128.00,8241.00
BRMS,08/10/2020,50.00,50.00,50.00,50.00,902600.00,0.00,17.00
BRNA,08/10/2020,930.00,930.00,930.00,930.00,0.00,0.00,0.00
BRPT,08/10/2020,890.00,900.00,870.00,880.00,72019600.00,-3129999872.00,6803.00
BSDE,08/10/2020,685.00,690.00,675.00,685.00,18529000.00,-3489999872.00,1180.00
BSIM,08/10/2020,500.00,515.00,500.00,510.00,7200.00,0.00,18.00
BSIM-W3,08/10/2020,17.00,20.00,17.00,20.00,133000.00,0.00,0.00
BSSR,08/10/2020,1270.00,1310.00,1270.00,1275.00,29400.00,0.00,23.00
BSWD,08/10/2020,1750.00,1750.00,1750.00,1750.00,0.00,0.00,0.00
BTCIDR,08/07/2020,171404992.00,171404992.00,170602000.00,170602000.00,340.00,0.00,0.00
BTCUSD,08/07/2020,11757.10,11901.80,11352.40,11592.00,517000.00,0.00,0.00
BTEK,08/10/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
BTEL,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BTON,08/10/2020,176.00,176.00,163.00,163.00,158300.00,0.00,20.00
BTPN,08/10/2020,2230.00,2230.00,2200.00,2230.00,66500.00,0.00,55.00
BTPS,08/10/2020,3640.00,3890.00,3620.00,3870.00,23811500.00,-7249999872.00,6368.00
BUDI,08/10/2020,90.00,91.00,89.00,91.00,435600.00,0.00,45.00
BUKK,08/10/2020,700.00,710.00,685.00,710.00,37400.00,0.00,30.00
BULL,08/10/2020,292.00,294.00,284.00,290.00,175905600.00,-1390000000.00,4034.00
BULL-W,08/10/2020,35.00,35.00,35.00,35.00,0.00,0.00,0.00
BULL-W2,08/10/2020,87.00,88.00,85.00,85.00,66000.00,0.00,0.00
BUMI,08/10/2020,50.00,50.00,50.00,50.00,7832200.00,-79500000.00,120.00
BUVA,08/10/2020,55.00,59.00,54.00,56.00,112500.00,0.00,16.00
BVIC,08/10/2020,61.00,64.00,60.00,62.00,901700.00,0.00,139.00
BWPT,08/10/2020,119.00,119.00,113.00,115.00,106506000.00,-820640000.00,2941.00
BYAN,08/10/2020,13200.00,13200.00,13150.00,13150.00,5000.00,0.00,17.00
CAKK,08/10/2020,50.00,50.00,50.00,50.00,300.00,0.00,1.00
CAKK-W,08/10/2020,4.00,6.00,4.00,5.00,7443000.00,0.00,0.00
CAMP,08/10/2020,200.00,204.00,200.00,202.00,814300.00,0.00,175.00
CANI,08/10/2020,134.00,152.00,133.00,133.00,1600.00,0.00,12.00
CARE,08/10/2020,340.00,348.00,338.00,344.00,122710304.00,-36590000.00,2103.00
CARS,08/10/2020,50.00,50.00,50.00,50.00,46400.00,0.00,13.00
CASA,08/10/2020,326.00,330.00,304.00,330.00,113500.00,-917000.00,23.00
CASA-W,08/10/2020,36.00,36.00,36.00,36.00,0.00,0.00,0.00
CASH,08/10/2020,595.00,610.00,585.00,590.00,4725900.00,-6620000.00,870.00
CASS,08/10/2020,197.00,206.00,195.00,200.00,1846900.00,0.00,303.00
CBMF,08/10/2020,258.00,258.00,226.00,238.00,5306700.00,0.00,142.00
CCSI,08/10/2020,244.00,246.00,240.00,242.00,302500.00,0.00,64.00
CEKA,08/10/2020,1910.00,1940.00,1910.00,1930.00,110000.00,0.00,66.00
CENT,08/10/2020,143.00,158.00,143.00,152.00,29051600.00,-63450000.00,1028.00
CFIN,08/10/2020,190.00,190.00,184.00,188.00,908200.00,0.00,152.00
CINT,08/10/2020,252.00,252.00,250.00,250.00,11300.00,0.00,3.00
CITA,08/10/2020,2080.00,2150.00,2070.00,2080.00,21200.00,208000.00,28.00
CITY,08/10/2020,64.00,64.00,53.00,54.00,194800.00,0.00,14.00
CITY-W,08/10/2020,15.00,16.00,13.00,14.00,255500.00,0.00,0.00
CKRA,08/10/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
CLAY,08/10/2020,1990.00,1990.00,1990.00,1990.00,200.00,0.00,2.00
CLEO,08/10/2020,525.00,550.00,515.00,520.00,12847300.00,78760000.00,1414.00
CLPI,08/10/2020,710.00,715.00,700.00,710.00,231600.00,0.00,75.00
CMNP,08/10/2020,1045.00,1045.00,985.00,990.00,20400.00,0.00,23.00
CMPP,08/10/2020,184.00,184.00,184.00,184.00,0.00,0.00,0.00
CNKO,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
CNTB,08/10/2020,250.00,250.00,250.00,250.00,0.00,0.00,0.00
CNTX,08/10/2020,226.00,226.00,226.00,226.00,2500.00,0.00,5.00
CNYIDR,08/07/2020,2096.69,2108.44,2090.93,2098.88,0.00,0.00,0.00
COAL,08/07/2020,53.20,53.20,53.20,53.20,0.00,0.00,0.00
COCO,08/10/2020,795.00,800.00,750.00,800.00,7700.00,-3360000.00,14.00
COCO-W,08/10/2020,175.00,175.00,175.00,175.00,0.00,0.00,0.00
COWL,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
CPIN,08/10/2020,6250.00,6300.00,6200.00,6275.00,4183600.00,5590000128.00,2374.00
CPO-RM,08/10/2020,2713.00,2713.00,2713.00,2713.00,0.00,0.00,0.00
CPRI,08/10/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
CPRI-W,08/10/2020,13.00,15.00,12.00,15.00,41000.00,0.00,0.00
CPRO,08/10/2020,50.00,50.00,50.00,50.00,2000.00,0.00,2.00
CRUDE OIL,08/07/2020,41.97,42.22,41.06,41.22,0.00,0.00,0.00
CSAP,08/10/2020,302.00,302.00,302.00,302.00,100.00,0.00,1.00
CSIS,08/10/2020,50.00,50.00,50.00,50.00,213000.00,0.00,62.00
CSMI,08/10/2020,204.00,204.00,194.00,200.00,28700.00,0.00,8.00
CSRA,08/10/2020,352.00,420.00,350.00,390.00,32078300.00,-29980000.00,5190.00
CTBN,08/10/2020,2450.00,2450.00,2450.00,2450.00,0.00,0.00,0.00
CTRA,08/10/2020,645.00,650.00,630.00,635.00,28265200.00,-1140000000.00,1572.00
CTTH,08/10/2020,51.00,51.00,50.00,50.00,22100.00,0.00,12.00
DADA,08/10/2020,72.00,82.00,71.00,80.00,131525600.00,0.00,4036.00
DAJK,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DART,08/10/2020,248.00,248.00,248.00,248.00,0.00,0.00,0.00
DAYA,08/10/2020,570.00,570.00,570.00,570.00,0.00,0.00,0.00
DEAL,08/10/2020,90.00,92.00,85.00,86.00,11009500.00,32600.00,985.00
DEFI,08/10/2020,1770.00,1770.00,1760.00,1760.00,6600.00,0.00,9.00
DEWA,08/10/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
DFAM,08/10/2020,320.00,360.00,314.00,336.00,8100.00,-231800.00,14.00
DGIK,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DIGI,08/10/2020,1960.00,1960.00,1960.00,1960.00,0.00,0.00,0.00
DILD,08/10/2020,179.00,179.00,176.00,178.00,2776700.00,-261100000.00,191.00
DIVA,08/10/2020,2000.00,2020.00,1870.00,1975.00,193100.00,191500.00,130.00
DKFT,08/10/2020,130.00,132.00,128.00,131.00,4402500.00,10480000.00,255.00
DLTA,08/10/2020,4500.00,4500.00,4490.00,4500.00,16700.00,-73800000.00,25.00
DMAS,08/10/2020,222.00,224.00,212.00,220.00,17996400.00,-47000000.00,1309.00
DMMX,08/10/2020,228.00,246.00,228.00,234.00,15186500.00,-356000000.00,1525.00
DMND,08/10/2020,955.00,955.00,940.00,950.00,69400.00,-564000.00,82.00
DNAR,08/10/2020,262.00,262.00,262.00,262.00,0.00,0.00,0.00
DNET,08/10/2020,3440.00,3490.00,3440.00,3480.00,68500.00,0.00,29.00
DOID,08/10/2020,278.00,294.00,272.00,294.00,246378592.00,-1980000000.00,11572.00
DPNS,08/10/2020,250.00,250.00,250.00,250.00,100.00,0.00,1.00
DPUM,08/10/2020,62.00,62.00,61.00,61.00,23500.00,0.00,16.00
DSFI,08/10/2020,64.00,66.00,63.00,63.00,54800.00,0.00,35.00
DSNG,08/10/2020,406.00,436.00,406.00,432.00,11198700.00,25620000.00,1133.00
DSSA,08/10/2020,20500.00,20500.00,20500.00,20500.00,0.00,0.00,0.00
DUCK,08/10/2020,314.00,392.00,314.00,386.00,65696400.00,-757110016.00,8994.00
DUTI,08/10/2020,3920.00,4350.00,3920.00,4240.00,16700.00,0.00,60.00
DVLA,08/10/2020,2300.00,2340.00,2290.00,2310.00,25300.00,0.00,42.00
DWGL,08/10/2020,232.00,232.00,232.00,232.00,100.00,0.00,1.00
DWGL-W,08/10/2020,42.00,43.00,42.00,43.00,62000.00,0.00,0.00
DYAN,08/10/2020,50.00,51.00,50.00,50.00,6625900.00,0.00,45.00
EAST,08/10/2020,52.00,54.00,52.00,53.00,280100.00,0.00,71.00
ECII,08/10/2020,700.00,750.00,700.00,745.00,70100.00,-37030000.00,8.00
EIDO,08/07/2020,18.84,18.93,18.74,18.81,608838.00,0.00,0.00
EKAD,08/10/2020,1250.00,1250.00,1230.00,1235.00,464200.00,0.00,339.00
ELSA,08/10/2020,238.00,246.00,236.00,244.00,58370600.00,-64600000.00,2306.00
ELTY,08/10/2020,50.00,50.00,50.00,50.00,1300.00,0.00,5.00
EMAS,08/07/2020,2065.10,2078.00,2015.00,2018.00,0.00,0.00,0.00
EMDE,08/10/2020,188.00,202.00,188.00,202.00,72600.00,0.00,9.00
EMTK,08/10/2020,4870.00,4930.00,4800.00,4910.00,378800.00,-1470000000.00,15.00
ENRG,08/10/2020,51.00,51.00,50.00,51.00,5844800.00,0.00,86.00
ENVY,08/10/2020,101.00,103.00,99.00,100.00,120396304.00,-140770000.00,1907.00
EOSUSD,08/07/2020,3.09,3.24,2.85,3.01,263510000.00,0.00,0.00
EPAC,08/10/2020,244.00,260.00,244.00,254.00,6691700.00,0.00,987.00
EPMT,08/10/2020,1875.00,1875.00,1850.00,1850.00,35700.00,-45510000.00,17.00
ERAA,08/10/2020,1630.00,1695.00,1610.00,1670.00,35225900.00,1180000000.00,5948.00
ERTX,08/10/2020,120.00,133.00,112.00,130.00,8400.00,0.00,14.00
ESIP,08/10/2020,238.00,242.00,224.00,224.00,9246400.00,0.00,1694.00
ESIP-W,08/10/2020,14.00,15.00,13.00,14.00,13237500.00,0.00,0.00
ESSA,08/10/2020,156.00,157.00,154.00,155.00,1216500.00,-14470000.00,102.00
ESTA,08/10/2020,100.00,102.00,98.00,98.00,55400.00,0.00,18.00
ESTI,08/10/2020,50.00,50.00,50.00,50.00,2300.00,0.00,12.00
ETHUSD,08/07/2020,394.80,398.14,366.44,379.57,8340000.00,0.00,0.00
ETWA,08/10/2020,62.00,73.00,60.00,71.00,149300.00,-8710000.00,14.00
EURGBP,08/07/2020,0.90,0.90,0.90,0.90,0.00,0.00,0.00
EURJPY,08/07/2020,125.36,125.42,124.44,124.86,0.00,0.00,0.00
EURUSD,08/07/2020,1.19,1.19,1.18,1.18,0.00,0.00,0.00
EXCL,08/10/2020,2450.00,2470.00,2400.00,2450.00,6831200.00,1690000000.00,3024.00
FAST,08/10/2020,915.00,920.00,910.00,910.00,16900.00,-91500.00,29.00
FASW,08/10/2020,7000.00,7000.00,7000.00,7000.00,500.00,0.00,1.00
FILM,08/10/2020,156.00,158.00,154.00,158.00,566300.00,0.00,123.00
FINN,08/10/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
FIRE,08/10/2020,129.00,142.00,129.00,137.00,3400900.00,-660200.00,506.00
FIRE-W,08/10/2020,97.00,97.00,97.00,97.00,0.00,0.00,0.00
FISH,08/10/2020,2730.00,2730.00,2700.00,2700.00,2200.00,0.00,9.00
FITT,08/10/2020,63.00,67.00,63.00,66.00,252200.00,0.00,11.00
