Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
ADAUSD,08/05/2020,0.14,0.15,0.14,0.14,460380000.00,0.00,0.00
ADES,08/06/2020,1010.00,1010.00,990.00,990.00,178500.00,-895500.00,66.00
ADHI,08/06/2020,585.00,600.00,585.00,590.00,10244800.00,-551710016.00,1308.00
ADMF,08/06/2020,7575.00,7750.00,7575.00,7650.00,184700.00,234560000.00,278.00
ADMG,08/06/2020,99.00,113.00,99.00,109.00,5411800.00,0.00,1095.00
ADRO,08/06/2020,1060.00,1120.00,1055.00,1115.00,78094304.00,8819999744.00,8485.00
AGAR,08/06/2020,505.00,505.00,505.00,505.00,100.00,0.00,1.00
AGII,08/06/2020,535.00,550.00,535.00,535.00,197900.00,0.00,86.00
AGRO,08/06/2020,234.00,244.00,230.00,236.00,44762600.00,-54530000.00,2420.00
AGRS,08/06/2020,142.00,154.00,142.00,154.00,64900.00,0.00,14.00
AHAP,08/06/2020,52.00,52.00,50.00,52.00,11500.00,0.00,9.00
AIMS,08/06/2020,180.00,180.00,180.00,180.00,0.00,0.00,0.00
AISA,08/06/2020,168.00,168.00,168.00,168.00,0.00,0.00,0.00
AKKU,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
AKPI,08/06/2020,282.00,282.00,282.00,282.00,0.00,0.00,0.00
AKRA,08/06/2020,2800.00,2830.00,2770.00,2780.00,24529700.00,-18659999744.00,2282.00
AKSI,08/06/2020,230.00,250.00,230.00,248.00,45600.00,1900000.00,47.00
ALDO,08/06/2020,400.00,400.00,374.00,374.00,184100.00,0.00,9.00
ALKA,08/06/2020,364.00,364.00,360.00,360.00,2600.00,0.00,2.00
ALMI,08/06/2020,192.00,194.00,192.00,192.00,500.00,0.00,3.00
ALTO,08/06/2020,400.00,400.00,372.00,374.00,8700.00,0.00,11.00
AMAN,08/06/2020,195.00,195.00,195.00,195.00,225600.00,0.00,8.00
AMAG,08/06/2020,226.00,246.00,220.00,238.00,321200.00,0.00,172.00
AMAR,08/06/2020,366.00,372.00,360.00,364.00,124300.00,0.00,66.00
AMFG,08/06/2020,2900.00,2900.00,2830.00,2830.00,20000.00,0.00,6.00
AMIN,08/06/2020,242.00,246.00,242.00,246.00,3900.00,0.00,6.00
AMOR,08/06/2020,1980.00,1980.00,1980.00,1980.00,0.00,0.00,0.00
AMRT,08/06/2020,755.00,755.00,720.00,730.00,1092700.00,-499609984.00,376.00
ANDI,08/06/2020,50.00,50.00,50.00,50.00,192300.00,0.00,17.00
ANJT,08/06/2020,545.00,570.00,545.00,550.00,700.00,0.00,5.00
ANSUSD,08/05/2020,12.56,12.94,12.39,12.87,4360000.00,0.00,0.00
ANTM,08/06/2020,765.00,840.00,755.00,835.00,446658400.00,85200003072.00,25551.00
APEX,08/06/2020,160.00,160.00,149.00,149.00,47800.00,0.00,38.00
APIC,08/06/2020,860.00,875.00,855.00,870.00,11130800.00,194910000.00,2720.00
APII,08/06/2020,200.00,200.00,191.00,191.00,36600.00,0.00,30.00
APLI,08/06/2020,115.00,119.00,115.00,119.00,1800.00,0.00,7.00
APLN,08/06/2020,110.00,114.00,108.00,110.00,32899900.00,-723840000.00,1297.00
APOL,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARGO,08/06/2020,1485.00,1485.00,1485.00,1485.00,0.00,0.00,0.00
ARII,08/06/2020,468.00,468.00,420.00,444.00,10500.00,-91800.00,5.00
ARKA,08/06/2020,288.00,288.00,288.00,288.00,0.00,0.00,0.00
ARMY,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARNA,08/06/2020,408.00,424.00,408.00,420.00,897300.00,-82640000.00,93.00
ARTA,08/06/2020,302.00,302.00,302.00,302.00,0.00,0.00,0.00
ARTI,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARTO,08/06/2020,2740.00,2750.00,2730.00,2750.00,40800.00,0.00,39.00
ASBI,08/06/2020,280.00,298.00,280.00,280.00,1300.00,0.00,5.00
ASDM,08/06/2020,950.00,950.00,950.00,950.00,1000.00,-950000.00,2.00
ASGR,08/06/2020,650.00,660.00,645.00,655.00,6685900.00,-4129999872.00,140.00
ASII,08/06/2020,5075.00,5225.00,5050.00,5225.00,45906700.00,65429999616.00,8632.00
ASJT,08/06/2020,114.00,128.00,114.00,125.00,21900.00,0.00,16.00
ASMI,08/06/2020,1170.00,1185.00,1170.00,1185.00,43200.00,8380000.00,81.00
ASPI,08/06/2020,198.00,208.00,195.00,200.00,15479300.00,0.00,1920.00
ASRI,08/06/2020,121.00,122.00,118.00,120.00,17947900.00,90620000.00,1212.00
ASRM,08/06/2020,1990.00,1990.00,1990.00,1990.00,1700.00,0.00,4.00
ASSA,08/06/2020,545.00,570.00,530.00,530.00,25392900.00,1480000000.00,890.00
ATIC,08/06/2020,615.00,615.00,610.00,610.00,2200.00,0.00,5.00
ATPK,08/06/2020,194.00,194.00,194.00,194.00,0.00,0.00,0.00
AUDUSD,08/05/2020,0.72,0.72,0.72,0.72,0.00,0.00,0.00
AYLS,08/06/2020,50.00,50.00,50.00,50.00,2100.00,0.00,3.00
AUTO,08/06/2020,860.00,885.00,855.00,875.00,897000.00,73670000.00,340.00
BABP,08/06/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
BABP-W3,08/06/2020,28.00,30.00,28.00,28.00,50000.00,0.00,0.00
BACA,08/06/2020,400.00,402.00,376.00,402.00,6600.00,-1340000.00,16.00
BAJA,08/06/2020,55.00,59.00,55.00,58.00,68900.00,0.00,26.00
BALI,08/06/2020,880.00,880.00,880.00,880.00,8300.00,0.00,5.00
BAPI,08/06/2020,50.00,50.00,50.00,50.00,2200.00,0.00,6.00
BAPA,08/06/2020,50.00,50.00,50.00,50.00,300000.00,-11250000.00,3.00
BATA,08/06/2020,575.00,610.00,575.00,595.00,1600.00,0.00,7.00
BAYU,08/06/2020,1100.00,1145.00,1075.00,1100.00,9900.00,0.00,17.00
BBCA,08/06/2020,31075.00,31475.00,30925.00,31300.00,11051700.00,75879997440.00,9993.00
BBHI,08/06/2020,114.00,156.00,114.00,146.00,2961500.00,0.00,518.00
BBKP,08/06/2020,178.00,186.00,177.00,182.00,176747808.00,285609984.00,3316.00
BBLD,08/06/2020,382.00,382.00,352.00,352.00,1300.00,0.00,7.00
BBMD,08/06/2020,1500.00,1500.00,1500.00,1500.00,0.00,0.00,0.00
BBNI,08/06/2020,4650.00,4670.00,4630.00,4640.00,32255800.00,26059999232.00,6936.00
BBNP,08/06/2020,2250.00,2250.00,2250.00,2250.00,0.00,0.00,0.00
BBRI,08/06/2020,3100.00,3130.00,3090.00,3110.00,114602400.00,15219999744.00,15810.00
BBRM,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BBSS,08/06/2020,120.00,134.00,119.00,130.00,3526500.00,0.00,1047.00
BBTN,08/06/2020,1325.00,1350.00,1315.00,1340.00,79770400.00,18549999616.00,6319.00
BBYB,08/06/2020,288.00,288.00,288.00,288.00,3500.00,0.00,2.00
BCAP,08/06/2020,148.00,148.00,146.00,148.00,442100.00,45220000.00,46.00
BCHUSD,08/05/2020,288.11,298.13,284.41,293.54,1770000.00,0.00,0.00
BCIC,08/06/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
BCIP,08/06/2020,50.00,51.00,50.00,50.00,44600.00,0.00,10.00
BEEF,08/06/2020,193.00,198.00,190.00,192.00,3867400.00,0.00,791.00
BEEF-W,08/06/2020,13.00,14.00,13.00,13.00,3337000.00,0.00,0.00
BDMN,08/06/2020,2730.00,2820.00,2730.00,2760.00,4366000.00,-4030000128.00,1305.00
BELL,08/06/2020,153.00,158.00,153.00,157.00,6597800.00,-312000.00,563.00
BEKS,08/06/2020,50.00,50.00,50.00,50.00,55400.00,0.00,7.00
BESS,08/06/2020,280.00,296.00,280.00,282.00,1642600.00,61250000.00,457.00
BEST,08/06/2020,119.00,123.00,119.00,120.00,38874900.00,-23170000.00,1414.00
BHAT,08/06/2020,444.00,452.00,442.00,450.00,123348200.00,0.00,2104.00
BGTG,08/06/2020,51.00,51.00,50.00,50.00,569100.00,0.00,44.00
BFIN,08/06/2020,282.00,282.00,276.00,280.00,6386400.00,-172130000.00,428.00
BHIT,08/06/2020,50.00,50.00,50.00,50.00,1600.00,0.00,4.00
BIKA,08/06/2020,189.00,190.00,189.00,190.00,1000.00,0.00,2.00
BINA,08/06/2020,835.00,845.00,835.00,845.00,269500.00,0.00,16.00
BIMA,08/06/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
BIPI,08/06/2020,50.00,50.00,50.00,50.00,21800.00,0.00,9.00
BIPP,08/06/2020,71.00,73.00,69.00,69.00,221900.00,0.00,30.00
BIRD,08/06/2020,990.00,1075.00,990.00,1045.00,5117300.00,183930000.00,677.00
BISI,08/06/2020,920.00,930.00,905.00,915.00,751600.00,190830000.00,261.00
BJBR,08/06/2020,925.00,940.00,915.00,920.00,10061100.00,-49510000.00,1666.00
BJTM,08/06/2020,535.00,560.00,535.00,555.00,25513600.00,935670016.00,3004.00
BKDP,08/06/2020,51.00,51.00,50.00,50.00,14800.00,0.00,9.00
BKSL,08/06/2020,50.00,50.00,50.00,50.00,619600.00,10500000.00,32.00
BKSL-W,08/06/2020,2.00,2.00,2.00,2.00,0.00,0.00,0.00
BKSW,08/06/2020,81.00,81.00,72.00,75.00,53600.00,0.00,16.00
BLTA,08/06/2020,50.00,50.00,50.00,50.00,4600.00,0.00,3.00
BLTZ,08/06/2020,3600.00,3600.00,3600.00,3600.00,0.00,0.00,0.00
BLUE,08/06/2020,525.00,535.00,525.00,535.00,94300.00,0.00,80.00
BMAS,08/06/2020,330.00,330.00,290.00,290.00,38000.00,928000.00,30.00
BMRI,08/06/2020,5700.00,5875.00,5700.00,5775.00,45455600.00,-8679999488.00,8293.00
BMSR,08/06/2020,56.00,58.00,52.00,54.00,25600.00,0.00,10.00
BMTR,08/06/2020,204.00,206.00,199.00,202.00,33961300.00,-2270000128.00,945.00
BNBA,08/06/2020,306.00,310.00,304.00,304.00,760100.00,-15400000.00,14.00
BNBR,08/06/2020,50.00,50.00,50.00,50.00,1600.00,0.00,1.00
BNGA,08/06/2020,750.00,770.00,740.00,765.00,2718200.00,-320689984.00,674.00
BNII,08/06/2020,199.00,202.00,194.00,197.00,5645000.00,-117900000.00,486.00
BOGA,08/06/2020,1390.00,1460.00,1390.00,1450.00,77924096.00,10380000256.00,4028.00
BNLI,08/06/2020,1245.00,1250.00,1240.00,1245.00,8687400.00,-1020000000.00,250.00
BOGA-W,08/06/2020,1000.00,1000.00,1000.00,1000.00,0.00,0.00,0.00
BOLA,08/06/2020,174.00,174.00,159.00,165.00,14400.00,0.00,20.00
BOLT,08/06/2020,855.00,855.00,855.00,855.00,0.00,0.00,0.00
BORN,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BOSS,08/06/2020,73.00,81.00,73.00,78.00,6157500.00,0.00,494.00
BPFI,08/06/2020,1280.00,1280.00,1280.00,1280.00,0.00,0.00,0.00
BPII,08/06/2020,10000.00,10000.00,10000.00,10000.00,0.00,0.00,0.00
BPTR,08/06/2020,70.00,75.00,70.00,74.00,36500.00,0.00,17.00
BRAM,08/06/2020,5325.00,5325.00,5325.00,5325.00,0.00,0.00,0.00
BRENT OIL,08/05/2020,44.27,46.23,44.24,45.34,0.00,0.00,0.00
BRIS,08/06/2020,555.00,575.00,545.00,555.00,146375296.00,399640000.00,10699.00
BRMS,08/06/2020,50.00,50.00,50.00,50.00,497800.00,0.00,22.00
BRNA,08/06/2020,930.00,930.00,930.00,930.00,0.00,0.00,0.00
BRPT,08/06/2020,915.00,945.00,900.00,920.00,118474400.00,-15470000128.00,14069.00
BSDE,08/06/2020,710.00,710.00,685.00,695.00,21729500.00,-1130000000.00,1221.00
BSIM,08/06/2020,500.00,515.00,500.00,515.00,10400.00,0.00,13.00
BSIM-W3,08/06/2020,22.00,22.00,19.00,19.00,24500.00,0.00,0.00
BSSR,08/06/2020,1305.00,1315.00,1275.00,1275.00,1600.00,0.00,4.00
BSWD,08/06/2020,1750.00,1750.00,1750.00,1750.00,0.00,0.00,0.00
BTCIDR,08/05/2020,164860000.00,169692000.00,164860000.00,169692000.00,320.00,0.00,0.00
BTCUSD,08/05/2020,11184.80,11771.50,11114.50,11735.10,570830.00,0.00,0.00
BTEK,08/06/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
BTEL,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BTON,08/06/2020,178.00,178.00,164.00,164.00,53800.00,0.00,33.00
BTPS,08/06/2020,3600.00,3610.00,3570.00,3600.00,5889900.00,1710000000.00,2267.00
BTPN,08/06/2020,2230.00,2270.00,2200.00,2230.00,72600.00,-25000000.00,84.00
BUKK,08/06/2020,695.00,710.00,660.00,705.00,197500.00,0.00,86.00
BUDI,08/06/2020,90.00,91.00,89.00,90.00,377100.00,0.00,44.00
BULL,08/06/2020,296.00,302.00,294.00,296.00,182678496.00,-4070000128.00,5065.00
BULL-W,08/06/2020,35.00,35.00,35.00,35.00,0.00,0.00,0.00
BULL-W2,08/06/2020,90.00,97.00,90.00,96.00,3683500.00,0.00,0.00
BUMI,08/06/2020,50.00,50.00,50.00,50.00,7242500.00,10000.00,145.00
BUVA,08/06/2020,60.00,60.00,55.00,56.00,41900.00,0.00,11.00
BVIC,08/06/2020,59.00,62.00,59.00,60.00,1135800.00,6100000.00,222.00
BWPT,08/06/2020,112.00,116.00,111.00,115.00,79137600.00,-448249984.00,4051.00
BYAN,08/06/2020,14000.00,14000.00,14000.00,14000.00,0.00,0.00,0.00
CAKK,08/06/2020,50.00,50.00,50.00,50.00,2600.00,0.00,2.00
CAKK-W,08/06/2020,4.00,6.00,4.00,6.00,14259000.00,0.00,0.00
CAMP,08/06/2020,194.00,198.00,194.00,197.00,423200.00,8310000.00,110.00
CANI,08/06/2020,124.00,124.00,124.00,124.00,0.00,0.00,0.00
CARE,08/06/2020,336.00,346.00,336.00,340.00,167670704.00,0.00,1998.00
CARS,08/06/2020,50.00,50.00,50.00,50.00,1100.00,0.00,3.00
CASA,08/06/2020,354.00,354.00,330.00,330.00,6800.00,0.00,9.00
CASH,08/06/2020,605.00,620.00,585.00,585.00,4304900.00,16790000.00,689.00
CASA-W,08/06/2020,36.00,36.00,36.00,36.00,0.00,0.00,0.00
CBMF,08/06/2020,232.00,232.00,216.00,228.00,5615500.00,0.00,172.00
CASS,08/06/2020,193.00,208.00,190.00,200.00,6280400.00,3250000.00,1024.00
CCSI,08/06/2020,248.00,248.00,242.00,246.00,80900.00,0.00,31.00
CEKA,08/06/2020,1870.00,1945.00,1870.00,1935.00,94600.00,0.00,112.00
CENT,08/06/2020,120.00,140.00,120.00,138.00,46311400.00,33370000.00,980.00
CINT,08/06/2020,246.00,254.00,242.00,254.00,21800.00,0.00,6.00
CFIN,08/06/2020,190.00,194.00,189.00,192.00,3164300.00,0.00,74.00
CITY,08/06/2020,52.00,54.00,51.00,52.00,253000.00,0.00,32.00
CITA,08/06/2020,1990.00,1990.00,1990.00,1990.00,65500.00,-51340000.00,13.00
CITY-W,08/06/2020,15.00,15.00,15.00,15.00,14500.00,0.00,0.00
CLAY,08/06/2020,1950.00,1990.00,1950.00,1990.00,1900.00,0.00,5.00
CKRA,08/06/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
CLEO,08/06/2020,525.00,550.00,525.00,525.00,17988300.00,-44270000.00,2125.00
CLPI,08/06/2020,715.00,720.00,700.00,710.00,310000.00,0.00,68.00
CMNP,08/06/2020,1000.00,1050.00,960.00,970.00,80700.00,0.00,50.00
CMPP,08/06/2020,184.00,184.00,184.00,184.00,0.00,0.00,0.00
CNKO,08/06/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
CNTB,08/06/2020,250.00,250.00,250.00,250.00,0.00,0.00,0.00
CNYIDR,08/05/2020,2096.52,2100.23,2084.74,2097.55,0.00,0.00,0.00
CNTX,08/06/2020,242.00,244.00,242.00,244.00,18600.00,0.00,2.00
COCO,08/06/2020,810.00,810.00,745.00,800.00,5900.00,-2140000.00,16.00
COAL,08/05/2020,54.00,54.00,53.40,53.40,0.00,0.00,0.00
COCO-W,08/06/2020,182.00,400.00,182.00,400.00,1000.00,0.00,0.00
COWL,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
CPIN,08/06/2020,6300.00,6300.00,6200.00,6275.00,6890500.00,9509999616.00,2761.00
CPRI,08/06/2020,50.00,50.00,50.00,50.00,79400.00,0.00,5.00
CPO-RM,08/06/2020,2774.00,2774.00,2774.00,2774.00,0.00,0.00,0.00
CPRI-W,08/06/2020,14.00,14.00,14.00,14.00,500.00,0.00,0.00
CPRO,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
CRUDE OIL,08/05/2020,41.55,43.52,41.48,42.22,0.00,0.00,0.00
CSIS,08/06/2020,50.00,50.00,50.00,50.00,643500.00,0.00,43.00
CSAP,08/06/2020,312.00,320.00,310.00,320.00,53000.00,-12160000.00,13.00
CSMI,08/06/2020,228.00,228.00,208.00,208.00,20100.00,0.00,3.00
CSRA,08/06/2020,282.00,310.00,282.00,310.00,1741400.00,0.00,289.00
CTBN,08/06/2020,2450.00,2450.00,2450.00,2450.00,0.00,0.00,0.00
CTRA,08/06/2020,655.00,660.00,645.00,645.00,11055000.00,-730849984.00,1717.00
CTTH,08/06/2020,51.00,51.00,50.00,50.00,8900.00,0.00,4.00
DADA,08/06/2020,72.00,75.00,71.00,73.00,61434400.00,7200000.00,2283.00
DAJK,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DART,08/06/2020,220.00,220.00,220.00,220.00,0.00,0.00,0.00
DAYA,08/06/2020,570.00,570.00,570.00,570.00,0.00,0.00,0.00
DEAL,08/06/2020,77.00,84.00,77.00,82.00,2782200.00,0.00,277.00
DEFI,08/06/2020,1780.00,1785.00,1780.00,1780.00,14000.00,0.00,15.00
DEWA,08/06/2020,50.00,50.00,50.00,50.00,200.00,0.00,2.00
DFAM,08/06/2020,334.00,334.00,330.00,330.00,1600.00,0.00,6.00
DIGI,08/06/2020,1960.00,1960.00,1960.00,1960.00,1000.00,0.00,1.00
DGIK,08/06/2020,50.00,50.00,50.00,50.00,3400.00,0.00,3.00
DIVA,08/06/2020,1940.00,1980.00,1925.00,1945.00,87100.00,9610000.00,87.00
DILD,08/06/2020,178.00,178.00,176.00,177.00,940800.00,-135870000.00,90.00
DKFT,08/06/2020,133.00,137.00,130.00,132.00,14403800.00,0.00,1228.00
DLTA,08/06/2020,4500.00,4600.00,4500.00,4530.00,24100.00,-98130000.00,31.00
DMAS,08/06/2020,228.00,240.00,226.00,236.00,60897700.00,1730000000.00,2815.00
DMMX,08/06/2020,240.00,244.00,232.00,238.00,7040500.00,157870000.00,474.00
DMND,08/06/2020,935.00,950.00,935.00,945.00,125500.00,-2260000.00,110.00
DNAR,08/06/2020,222.00,246.00,222.00,246.00,1000.00,0.00,6.00
DNET,08/06/2020,3300.00,3450.00,3240.00,3400.00,30100.00,0.00,17.00
DOID,08/06/2020,256.00,286.00,250.00,286.00,263152992.00,1120000000.00,10507.00
DPUM,08/06/2020,64.00,66.00,64.00,66.00,30000.00,0.00,14.00
DPNS,08/06/2020,266.00,276.00,266.00,266.00,600.00,0.00,4.00
DSFI,08/06/2020,62.00,68.00,62.00,64.00,133400.00,0.00,57.00
DSNG,08/06/2020,384.00,386.00,380.00,384.00,3405300.00,452150016.00,325.00
DSSA,08/06/2020,20875.00,20875.00,20875.00,20875.00,0.00,0.00,0.00
DUCK,08/06/2020,310.00,332.00,302.00,316.00,10482400.00,-927489984.00,1936.00
DUTI,08/06/2020,3530.00,3530.00,3530.00,3530.00,2200.00,0.00,7.00
DWGL,08/06/2020,234.00,234.00,210.00,210.00,300.00,0.00,3.00
DVLA,08/06/2020,2340.00,2340.00,2290.00,2340.00,21500.00,31120000.00,34.00
DWGL-W,08/06/2020,46.00,50.00,37.00,49.00,256000.00,0.00,0.00
DYAN,08/06/2020,50.00,51.00,50.00,50.00,6563000.00,0.00,36.00
EAST,08/06/2020,50.00,55.00,50.00,54.00,396000.00,0.00,75.00
ECII,08/06/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
EIDO,08/05/2020,18.95,19.20,18.94,19.10,1014597.00,0.00,0.00
EKAD,08/06/2020,1255.00,1255.00,1240.00,1245.00,443800.00,0.00,297.00
ELSA,08/06/2020,234.00,246.00,232.00,244.00,121797904.00,-365489984.00,3894.00
ELTY,08/06/2020,50.00,50.00,50.00,50.00,300.00,0.00,3.00
EMAS,08/05/2020,2036.00,2057.50,2015.50,2038.45,0.00,0.00,0.00
EMDE,08/06/2020,202.00,202.00,202.00,202.00,0.00,0.00,0.00
EMTK,08/06/2020,4280.00,4290.00,4200.00,4290.00,293100.00,-7980000.00,11.00
ENRG,08/06/2020,51.00,51.00,50.00,51.00,7058000.00,0.00,76.00
ENVY,08/06/2020,99.00,103.00,98.00,100.00,513719808.00,703750016.00,4709.00
EOSUSD,08/05/2020,3.04,3.10,3.01,3.05,190080000.00,0.00,0.00
EPAC,08/05/2020,232.00,252.00,230.00,242.00,13620200.00,0.00,1420.00
EPMT,08/06/2020,1810.00,1875.00,1810.00,1875.00,14300.00,0.00,10.00
ERAA,08/06/2020,1515.00,1530.00,1490.00,1525.00,40706200.00,7070000128.00,3337.00
ESIP,08/06/2020,232.00,244.00,228.00,234.00,10490700.00,0.00,1464.00
ERTX,08/06/2020,126.00,126.00,119.00,120.00,500.00,0.00,4.00
ESIP-W,08/06/2020,15.00,16.00,14.00,14.00,42377000.00,0.00,0.00
ESSA,08/06/2020,153.00,157.00,153.00,155.00,2409000.00,-233320000.00,140.00
ESTA,08/06/2020,100.00,100.00,95.00,100.00,57300.00,0.00,12.00
ESTI,08/06/2020,50.00,50.00,50.00,50.00,1800.00,0.00,9.00
ETHUSD,08/05/2020,389.62,406.92,384.84,400.79,8740000.00,0.00,0.00
ETWA,08/06/2020,65.00,65.00,65.00,65.00,1100.00,0.00,3.00
EURGBP,08/05/2020,0.90,0.91,0.90,0.90,0.00,0.00,0.00
EURJPY,08/05/2020,124.78,125.53,124.64,125.33,0.00,0.00,0.00
EURUSD,08/05/2020,1.18,1.19,1.18,1.19,0.00,0.00,0.00
EXCL,08/06/2020,2510.00,2550.00,2480.00,2530.00,20712500.00,-3840000000.00,5493.00
FAST,08/06/2020,905.00,905.00,900.00,905.00,18900.00,0.00,37.00
FILM,08/06/2020,159.00,162.00,154.00,160.00,615600.00,0.00,158.00
FASW,08/06/2020,7000.00,7000.00,7000.00,7000.00,200.00,0.00,1.00
FINN,08/06/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
FIRE,08/06/2020,127.00,152.00,127.00,146.00,40316000.00,4550000.00,4584.00
FIRE-W,08/06/2020,97.00,97.00,97.00,97.00,0.00,0.00,0.00
FISH,08/06/2020,2550.00,2550.00,2530.00,2530.00,3100.00,0.00,15.00
FITT,08/06/2020,67.00,69.00,65.00,65.00,9800.00,0.00,12.00
