Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
^JKLQ45,07/30/2020,795.38,803.01,792.05,803.01,2823438592.00,286150459392.00,0.00
^JKMBX,07/30/2020,1421.27,1431.19,1415.54,1431.19,7268289536.00,206170439680.00,0.00
^JKMING,07/30/2020,1372.33,1383.97,1365.64,1370.18,1249981056.00,-32980000768.00,0.00
^JKMISC,07/30/2020,913.18,933.54,903.18,921.73,132024616.00,1090000000.00,0.00
^JKMNC36,07/30/2020,288.68,291.60,287.13,291.60,2402700800.00,289201291264.00,0.00
^JKMNFG,07/30/2020,1223.47,1233.88,1218.15,1230.50,1845329792.00,0.00,0.00
^JKPEFINDO25,07/30/2020,267.46,271.13,267.07,267.95,935319872.00,-31787958272.00,0.00
^JKPROP,07/30/2020,299.69,301.67,296.59,300.50,1313104384.00,-31759998976.00,0.00
^JKSE,07/30/2020,5111.11,5149.63,5091.40,5149.63,10069472256.00,103399997440.00,0.00
^JKSMINFRA18,07/30/2020,251.25,252.66,249.28,252.08,1327356544.00,91084693504.00,0.00
^JKSRIKEHATI,07/30/2020,321.19,325.33,319.56,325.33,1176760192.00,438332358656.00,0.00
^JKTRAD,07/30/2020,623.25,624.75,620.67,622.99,1814105984.00,-112650002432.00,0.00
^KLSE,07/30/2020,1614.02,1614.35,1584.95,1590.75,79667296.00,0.00,0.00
^KS11,07/30/2020,2270.90,2274.98,2263.81,2267.01,703176.00,0.00,0.00
^N225,07/30/2020,22489.24,22506.60,22334.71,22339.23,0.00,0.00,0.00
^NZ50,07/30/2020,11599.44,11692.02,11599.44,11692.02,0.00,0.00,0.00
^SSEC,07/30/2020,3299.57,3312.45,3282.16,3286.82,340704.00,0.00,0.00
^STI,07/30/2020,2581.66,2581.66,2511.02,2530.36,0.00,0.00,0.00
^VIX,07/29/2020,25.16,26.94,24.55,24.10,0.00,0.00,0.00
AALI,07/30/2020,9750.00,10225.00,9700.00,9700.00,4630200.00,-2510000128.00,4567.00
ABBA,07/30/2020,50.00,50.00,50.00,50.00,25900.00,0.00,14.00
ABDA,07/30/2020,7025.00,7025.00,7025.00,7025.00,100.00,0.00,1.00
ABMM,07/30/2020,1075.00,1075.00,1075.00,1075.00,700.00,0.00,4.00
ACES,07/30/2020,1740.00,1795.00,1740.00,1750.00,13366200.00,-7830000128.00,4552.00
ACST,07/30/2020,282.00,284.00,264.00,266.00,2360400.00,-14460000.00,358.00
ADAUSD,07/29/2020,0.15,0.15,0.14,0.14,817299968.00,0.00,0.00
ADES,07/30/2020,1020.00,1030.00,970.00,990.00,197200.00,-101000.00,167.00
ADHI,07/30/2020,635.00,635.00,600.00,600.00,33301500.00,-108780000.00,3308.00
ADMF,07/30/2020,7975.00,7975.00,7825.00,7900.00,158100.00,469680000.00,248.00
ADMG,07/30/2020,123.00,124.00,115.00,115.00,6287500.00,0.00,369.00
AGAR,07/30/2020,510.00,510.00,498.00,498.00,700.00,0.00,4.00
ADRO,07/30/2020,1090.00,1100.00,1075.00,1085.00,41227100.00,11180000256.00,5027.00
AGII,07/30/2020,545.00,565.00,545.00,545.00,52900.00,0.00,42.00
AGRO,07/30/2020,240.00,248.00,228.00,232.00,75788800.00,-60230000.00,4322.00
AGRS,07/30/2020,150.00,160.00,150.00,155.00,368800.00,0.00,92.00
AHAP,07/30/2020,60.00,60.00,51.00,53.00,168200.00,0.00,57.00
AIMS,07/30/2020,180.00,180.00,180.00,180.00,0.00,0.00,0.00
AISA,07/30/2020,168.00,168.00,168.00,168.00,0.00,0.00,0.00
AKKU,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
AKPI,07/30/2020,290.00,292.00,290.00,292.00,24200.00,0.00,4.00
AKRA,07/30/2020,2900.00,2930.00,2850.00,2880.00,32917500.00,-976520000.00,4525.00
AKSI,07/30/2020,254.00,270.00,254.00,270.00,641400.00,-45200.00,171.00
ALDO,07/30/2020,398.00,398.00,390.00,390.00,1100.00,0.00,2.00
ALKA,07/30/2020,370.00,370.00,360.00,360.00,3000.00,0.00,4.00
ALMI,07/30/2020,214.00,214.00,202.00,206.00,9500.00,0.00,10.00
ALTO,07/30/2020,340.00,340.00,340.00,340.00,500.00,0.00,1.00
AMAG,07/30/2020,250.00,260.00,248.00,248.00,2550100.00,228060000.00,368.00
AMAN,07/30/2020,195.00,196.00,195.00,196.00,208600.00,0.00,8.00
AMAR,07/30/2020,376.00,376.00,358.00,374.00,356200.00,0.00,54.00
AMFG,07/30/2020,2680.00,2710.00,2670.00,2700.00,15300.00,0.00,9.00
AMIN,07/30/2020,250.00,268.00,250.00,268.00,1100.00,0.00,4.00
AMOR,07/30/2020,1990.00,1990.00,1940.00,1970.00,26800.00,0.00,15.00
AMRT,07/30/2020,745.00,750.00,740.00,740.00,247400.00,-9650000.00,124.00
ANDI,07/30/2020,50.00,50.00,50.00,50.00,245600.00,5000.00,19.00
ANJT,07/30/2020,545.00,595.00,545.00,595.00,1100.00,0.00,3.00
ANSUSD,07/29/2020,11.74,12.26,11.64,11.67,5680000.00,0.00,0.00
ANTM,07/30/2020,730.00,740.00,720.00,730.00,68996600.00,-6960000000.00,4642.00
APEX,07/30/2020,170.00,170.00,165.00,165.00,5400.00,0.00,11.00
APIC,07/30/2020,835.00,860.00,830.00,835.00,10720500.00,-196120000.00,2447.00
APII,07/30/2020,240.00,240.00,216.00,232.00,202400.00,0.00,62.00
APLI,07/30/2020,126.00,126.00,117.00,117.00,39800.00,0.00,21.00
APLN,07/30/2020,118.00,121.00,116.00,117.00,15512200.00,-28780000.00,793.00
APOL,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARGO,07/30/2020,1485.00,1485.00,1485.00,1485.00,200.00,0.00,1.00
ARKA,07/30/2020,288.00,288.00,288.00,288.00,0.00,0.00,0.00
ARII,07/30/2020,510.00,510.00,466.00,482.00,39900.00,0.00,21.00
ARMY,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ARNA,07/30/2020,424.00,424.00,410.00,422.00,441500.00,-93520000.00,105.00
ARTA,07/30/2020,304.00,304.00,304.00,304.00,1000.00,0.00,1.00
ARTO,07/30/2020,2770.00,2800.00,2750.00,2800.00,283200.00,0.00,70.00
ARTI,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
ASBI,07/30/2020,300.00,300.00,300.00,300.00,100.00,0.00,1.00
ASDM,07/30/2020,930.00,930.00,930.00,930.00,0.00,0.00,0.00
ASGR,07/30/2020,675.00,675.00,660.00,660.00,323200.00,16510000.00,172.00
ASII,07/30/2020,5025.00,5225.00,5000.00,5150.00,32720500.00,7529999872.00,5876.00
ASJT,07/30/2020,112.00,122.00,112.00,117.00,18000.00,0.00,27.00
ASMI,07/30/2020,1150.00,1170.00,1145.00,1170.00,50000.00,6080000.00,47.00
ASPI,07/30/2020,244.00,260.00,240.00,240.00,14837200.00,0.00,1355.00
ASRI,07/30/2020,129.00,129.00,122.00,123.00,59749600.00,-709200000.00,2142.00
ASRM,07/30/2020,1990.00,2000.00,1990.00,1990.00,13800.00,-17600000.00,13.00
ASSA,07/30/2020,520.00,550.00,515.00,535.00,20080000.00,-79210000.00,1476.00
ATIC,07/30/2020,615.00,615.00,615.00,615.00,100.00,0.00,1.00
ATPK,07/30/2020,194.00,194.00,194.00,194.00,0.00,0.00,0.00
AUDUSD,07/29/2020,0.72,0.72,0.71,0.72,0.00,0.00,0.00
AYLS,07/30/2020,50.00,50.00,50.00,50.00,1100.00,0.00,2.00
AUTO,07/30/2020,865.00,890.00,860.00,870.00,1054600.00,-312860000.00,419.00
BABP,07/30/2020,50.00,50.00,50.00,50.00,200.00,0.00,1.00
BABP-W3,07/30/2020,21.00,47.00,21.00,23.00,462500.00,0.00,0.00
BACA,07/30/2020,338.00,422.00,336.00,422.00,413700.00,-1780000.00,166.00
BAJA,07/30/2020,62.00,74.00,57.00,59.00,6015000.00,0.00,664.00
BALI,07/30/2020,890.00,890.00,890.00,890.00,16100.00,0.00,7.00
BAPI,07/30/2020,50.00,50.00,50.00,50.00,6800.00,0.00,8.00
BAPA,07/30/2020,51.00,51.00,50.00,50.00,5100.00,0.00,2.00
BATA,07/30/2020,570.00,600.00,570.00,600.00,20500.00,1990000.00,28.00
BAYU,07/30/2020,950.00,1035.00,950.00,1035.00,700.00,0.00,5.00
BBCA,07/30/2020,30675.00,31200.00,30275.00,31200.00,16106700.00,160439992320.00,12269.00
BBHI,07/30/2020,126.00,135.00,126.00,130.00,169300.00,0.00,42.00
BBKP,07/30/2020,184.00,184.00,178.00,178.00,26540700.00,66920000.00,1025.00
BBLD,07/30/2020,382.00,382.00,382.00,382.00,0.00,0.00,0.00
BBMD,07/30/2020,1460.00,1460.00,1455.00,1455.00,700.00,-727500.00,3.00
BBNI,07/30/2020,4610.00,4630.00,4570.00,4600.00,48400800.00,28409999360.00,8207.00
BBNP,07/30/2020,2250.00,2250.00,2250.00,2250.00,0.00,0.00,0.00
BBRI,07/30/2020,3130.00,3170.00,3110.00,3160.00,78478704.00,59360002048.00,9124.00
BBRM,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BBSS,07/30/2020,129.00,129.00,123.00,128.00,10594800.00,0.00,1224.00
BBTN,07/30/2020,1290.00,1305.00,1265.00,1265.00,78846200.00,-47559999488.00,3808.00
BBYB,07/30/2020,310.00,310.00,300.00,300.00,204100.00,0.00,9.00
BCAP,07/30/2020,150.00,150.00,144.00,148.00,1131500.00,41220000.00,146.00
BCHUSD,07/29/2020,289.04,293.88,285.61,287.82,1580000.00,0.00,0.00
BCIC,07/30/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
BCIP,07/30/2020,50.00,50.00,50.00,50.00,6700.00,0.00,5.00
BEEF,07/30/2020,208.00,224.00,199.00,200.00,31115900.00,10620000.00,3318.00
BDMN,07/30/2020,2730.00,2790.00,2730.00,2740.00,966800.00,-169150000.00,439.00
BEEF-W,07/30/2020,14.00,18.00,12.00,13.00,34148500.00,0.00,0.00
BEKS,07/30/2020,50.00,50.00,50.00,50.00,17600.00,0.00,13.00
BELL,07/30/2020,745.00,750.00,740.00,750.00,950600.00,0.00,243.00
BESS,07/30/2020,256.00,256.00,250.00,252.00,1841300.00,0.00,770.00
BEST,07/30/2020,124.00,129.00,121.00,123.00,38367500.00,-123360000.00,1417.00
BGTG,07/30/2020,51.00,51.00,50.00,50.00,1090000.00,0.00,46.00
BFIN,07/30/2020,274.00,326.00,274.00,290.00,90593400.00,-4430000128.00,5653.00
BHAT,07/30/2020,440.00,454.00,438.00,450.00,134586592.00,2240000.00,3008.00
BHIT,07/30/2020,50.00,50.00,50.00,50.00,177600.00,0.00,11.00
BIKA,07/30/2020,195.00,195.00,176.00,190.00,700.00,0.00,6.00
BIMA,07/30/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
BINA,07/30/2020,845.00,880.00,820.00,880.00,7826200.00,-528000.00,202.00
BIPI,07/30/2020,50.00,50.00,50.00,50.00,25600.00,0.00,4.00
BIPP,07/30/2020,60.00,80.00,60.00,71.00,473900.00,0.00,79.00
BIRD,07/30/2020,1125.00,1130.00,1075.00,1115.00,996800.00,-225960000.00,278.00
BISI,07/30/2020,820.00,875.00,820.00,840.00,874700.00,-142180000.00,259.00
BJBR,07/30/2020,965.00,975.00,930.00,935.00,17861400.00,-836569984.00,2683.00
BJTM,07/30/2020,560.00,565.00,545.00,550.00,19764400.00,-583660032.00,2827.00
BKDP,07/30/2020,50.00,50.00,50.00,50.00,20500.00,0.00,5.00
BKSL,07/30/2020,50.00,50.00,50.00,50.00,3704800.00,0.00,40.00
BKSL-W,07/30/2020,2.00,2.00,2.00,2.00,0.00,0.00,0.00
BKSW,07/30/2020,82.00,82.00,73.00,77.00,109600.00,0.00,16.00
BLTA,07/30/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
BLTZ,07/30/2020,3600.00,3600.00,3600.00,3600.00,0.00,0.00,0.00
BLUE,07/30/2020,510.00,515.00,510.00,515.00,97900.00,0.00,90.00
BMAS,07/30/2020,250.00,266.00,250.00,264.00,8500.00,0.00,6.00
BMRI,07/30/2020,5725.00,5800.00,5625.00,5800.00,26322300.00,9020000256.00,4126.00
BMSR,07/30/2020,56.00,58.00,53.00,53.00,2100.00,0.00,5.00
BMTR,07/30/2020,222.00,226.00,212.00,214.00,27203300.00,-1110000000.00,1389.00
BNBA,07/30/2020,304.00,304.00,304.00,304.00,40400.00,0.00,7.00
BNBR,07/30/2020,50.00,50.00,50.00,50.00,2400.00,0.00,2.00
BNGA,07/30/2020,780.00,785.00,770.00,770.00,4800800.00,-464040000.00,789.00
BNII,07/30/2020,198.00,230.00,198.00,198.00,61326500.00,-296449984.00,4178.00
BOGA,07/30/2020,1400.00,1415.00,1370.00,1400.00,74043200.00,-1390000000.00,3339.00
BNLI,07/30/2020,1265.00,1270.00,1255.00,1270.00,5982900.00,-58500000.00,662.00
BOGA-W,07/30/2020,1000.00,1000.00,1000.00,1000.00,0.00,0.00,0.00
BOLA,07/30/2020,174.00,174.00,157.00,164.00,43600.00,0.00,32.00
BOLT,07/30/2020,810.00,855.00,810.00,855.00,669200.00,0.00,3.00
BORN,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BOSS,07/30/2020,80.00,82.00,79.00,80.00,2175500.00,0.00,166.00
BPFI,07/30/2020,1280.00,1280.00,1280.00,1280.00,0.00,0.00,0.00
BPII,07/30/2020,10000.00,10000.00,10000.00,10000.00,0.00,0.00,0.00
BPTR,07/30/2020,75.00,79.00,72.00,78.00,6500.00,0.00,13.00
BRAM,07/30/2020,5325.00,5325.00,5325.00,5325.00,0.00,0.00,0.00
BRIS,07/30/2020,550.00,580.00,520.00,540.00,287754208.00,-3089999872.00,21920.00
BRENT OIL,07/29/2020,43.69,44.28,43.55,44.10,0.00,0.00,0.00
BRMS,07/30/2020,50.00,50.00,50.00,50.00,423100.00,0.00,23.00
BRNA,07/30/2020,930.00,930.00,930.00,930.00,3100.00,1580000.00,3.00
BRPT,07/30/2020,890.00,1050.00,885.00,950.00,396283488.00,30310000640.00,30290.00
BSDE,07/30/2020,765.00,765.00,690.00,690.00,71553200.00,-14609999872.00,4160.00
BSIM,07/30/2020,520.00,520.00,500.00,515.00,700.00,0.00,5.00
BSIM-W3,07/30/2020,21.00,21.00,19.00,19.00,44500.00,0.00,0.00
BSSR,07/30/2020,1335.00,1340.00,1290.00,1330.00,30100.00,25800000.00,11.00
BSWD,07/30/2020,1750.00,1750.00,1750.00,1750.00,0.00,0.00,0.00
BTCIDR,07/29/2020,159020000.00,161836992.00,159020000.00,161823008.00,400.00,0.00,0.00
BTCUSD,07/29/2020,10908.40,11336.50,10771.80,11105.90,576830.00,0.00,0.00
BTEK,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BTEL,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BTON,07/30/2020,187.00,188.00,180.00,180.00,44400.00,0.00,21.00
BTPN,07/30/2020,2300.00,2450.00,2290.00,2290.00,299800.00,-23130000.00,247.00
BTPS,07/30/2020,3430.00,3490.00,3380.00,3450.00,25228900.00,-6209999872.00,5396.00
BUKK,07/30/2020,690.00,710.00,660.00,700.00,225400.00,0.00,60.00
BUDI,07/30/2020,91.00,91.00,90.00,90.00,355300.00,0.00,34.00
BULL,07/30/2020,322.00,334.00,322.00,324.00,155285408.00,4030000128.00,4722.00
BULL-W,07/30/2020,35.00,35.00,35.00,35.00,0.00,0.00,0.00
BULL-W2,07/30/2020,104.00,106.00,102.00,102.00,400000.00,0.00,0.00
BUMI,07/30/2020,50.00,50.00,50.00,50.00,291400.00,15000.00,70.00
BUVA,07/30/2020,55.00,57.00,54.00,56.00,118200.00,0.00,25.00
BVIC,07/30/2020,62.00,65.00,59.00,59.00,2740900.00,2300000.00,130.00
BWPT,07/30/2020,123.00,126.00,117.00,119.00,162283600.00,-142160000.00,9495.00
BYAN,07/30/2020,13075.00,13550.00,13075.00,13225.00,2000.00,-6610000.00,13.00
CAKK,07/30/2020,50.00,50.00,50.00,50.00,1000.00,0.00,2.00
CAKK-W,07/30/2020,7.00,7.00,5.00,5.00,4747500.00,0.00,0.00
CAMP,07/30/2020,204.00,204.00,197.00,197.00,1053400.00,0.00,265.00
CANI,07/30/2020,124.00,124.00,124.00,124.00,900.00,0.00,1.00
CARE,07/30/2020,338.00,342.00,334.00,340.00,5013000.00,0.00,844.00
CARS,07/30/2020,50.00,50.00,50.00,50.00,674900.00,0.00,19.00
CASA,07/30/2020,332.00,390.00,328.00,390.00,3002000.00,-7060000.00,226.00
CASA-W,07/30/2020,36.00,36.00,36.00,36.00,0.00,0.00,0.00
CASH,07/30/2020,580.00,585.00,565.00,565.00,4574100.00,8540000.00,795.00
CASS,07/30/2020,214.00,260.00,214.00,220.00,165988096.00,48310000.00,14540.00
CBMF,07/30/2020,220.00,220.00,189.00,220.00,5027400.00,0.00,183.00
CCSI,07/30/2020,246.00,252.00,240.00,240.00,2233000.00,0.00,216.00
CEKA,07/30/2020,1880.00,1880.00,1775.00,1800.00,597800.00,892000.00,381.00
CENT,07/30/2020,114.00,118.00,110.00,110.00,16906300.00,88070000.00,596.00
CINT,07/30/2020,254.00,258.00,254.00,258.00,13300.00,0.00,5.00
CFIN,07/30/2020,190.00,199.00,190.00,191.00,375400.00,0.00,63.00
CITA,07/30/2020,2000.00,2000.00,1990.00,1990.00,1100.00,-1990000.00,2.00
CITY,07/30/2020,55.00,55.00,53.00,53.00,50800.00,0.00,9.00
CITY-W,07/30/2020,15.00,15.00,15.00,15.00,500.00,0.00,0.00
CLAY,07/30/2020,2080.00,2080.00,2080.00,2080.00,0.00,0.00,0.00
CKRA,07/30/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
CLEO,07/30/2020,535.00,535.00,500.00,515.00,36284900.00,-76260000.00,3810.00
CLPI,07/30/2020,700.00,710.00,695.00,710.00,36100.00,0.00,47.00
CMNP,07/30/2020,1110.00,1140.00,980.00,990.00,329400.00,63220000.00,100.00
CMPP,07/30/2020,184.00,184.00,184.00,184.00,0.00,0.00,0.00
CNKO,07/30/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
CNTB,07/30/2020,250.00,250.00,250.00,250.00,0.00,0.00,0.00
CNTX,07/30/2020,260.00,260.00,236.00,248.00,12900.00,0.00,10.00
CNYIDR,07/29/2020,2076.19,2089.22,2063.69,2075.91,0.00,0.00,0.00
COCO,07/30/2020,775.00,810.00,775.00,810.00,10500.00,-3170000.00,21.00
COAL,07/29/2020,53.85,53.85,53.85,53.85,0.00,0.00,0.00
COCO-W,07/30/2020,175.00,400.00,175.00,400.00,23000.00,0.00,0.00
COWL,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
CPIN,07/30/2020,6225.00,6250.00,6075.00,6225.00,10088200.00,25799999488.00,4068.00
CPRI,07/30/2020,50.00,50.00,50.00,50.00,4500.00,0.00,2.00
CPO-RM,07/30/2020,2680.00,2680.00,2680.00,2680.00,0.00,0.00,0.00
CPRI-W,07/30/2020,12.00,14.00,12.00,14.00,3000.00,0.00,0.00
CPRO,07/30/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
CRUDE OIL,07/29/2020,41.12,41.57,40.93,41.27,0.00,0.00,0.00
CSAP,07/30/2020,332.00,332.00,328.00,330.00,151400.00,-7900000.00,49.00
CSIS,07/30/2020,52.00,53.00,50.00,51.00,817200.00,0.00,262.00
CSMI,07/30/2020,224.00,224.00,194.00,208.00,18300.00,0.00,40.00
CSRA,07/30/2020,308.00,318.00,306.00,312.00,2456700.00,19670000.00,426.00
CTBN,07/30/2020,2450.00,2450.00,2450.00,2450.00,0.00,0.00,0.00
CTRA,07/30/2020,655.00,665.00,645.00,655.00,21089900.00,3470000128.00,1870.00
DADA,07/30/2020,81.00,82.00,77.00,78.00,58407100.00,7800000.00,2258.00
CTTH,07/30/2020,50.00,51.00,50.00,50.00,116200.00,0.00,12.00
DAJK,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DART,07/30/2020,216.00,216.00,216.00,216.00,4300.00,0.00,6.00
DAYA,07/30/2020,570.00,570.00,570.00,570.00,200.00,0.00,2.00
DEAL,07/30/2020,87.00,89.00,86.00,86.00,3797900.00,0.00,293.00
DEFI,07/30/2020,1785.00,1790.00,1780.00,1785.00,27400.00,0.00,32.00
DFAM,07/30/2020,346.00,346.00,346.00,346.00,0.00,0.00,0.00
DEWA,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DGIK,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DIGI,07/30/2020,1775.00,1775.00,1775.00,1775.00,0.00,0.00,0.00
DIVA,07/30/2020,2050.00,2110.00,1970.00,2020.00,125500.00,-2040000.00,138.00
DILD,07/30/2020,178.00,181.00,177.00,179.00,1898200.00,-84370000.00,121.00
DKFT,07/30/2020,130.00,133.00,125.00,126.00,6520400.00,-13200000.00,613.00
DMAS,07/30/2020,234.00,234.00,218.00,220.00,102596896.00,-2240000000.00,3161.00
DLTA,07/30/2020,4790.00,4800.00,4740.00,4740.00,20100.00,-84180000.00,41.00
DMMX,07/30/2020,248.00,248.00,226.00,230.00,9155700.00,-48010000.00,782.00
DMND,07/30/2020,945.00,945.00,930.00,930.00,21200.00,0.00,37.00
DNAR,07/30/2020,240.00,240.00,240.00,240.00,5200.00,0.00,4.00
DNET,07/30/2020,3390.00,3490.00,3390.00,3450.00,214300.00,0.00,19.00
DOID,07/30/2020,268.00,278.00,260.00,260.00,50988700.00,183710000.00,2579.00
DPNS,07/30/2020,248.00,248.00,240.00,240.00,2000.00,0.00,4.00
DPUM,07/30/2020,64.00,68.00,62.00,67.00,45800.00,0.00,19.00
DSFI,07/30/2020,65.00,69.00,65.00,66.00,300900.00,0.00,72.00
DSNG,07/30/2020,360.00,374.00,354.00,366.00,6097100.00,-79330000.00,512.00
DSSA,07/30/2020,20875.00,20875.00,20875.00,20875.00,0.00,0.00,0.00
DUCK,07/30/2020,390.00,394.00,364.00,366.00,11549400.00,-1960000000.00,1750.00
DUTI,07/30/2020,3860.00,3860.00,3790.00,3790.00,7900.00,0.00,26.00
DVLA,07/30/2020,2330.00,2370.00,2260.00,2320.00,100800.00,11620000.00,71.00
DWGL,07/30/2020,228.00,228.00,226.00,226.00,2700.00,0.00,2.00
DWGL-W,07/30/2020,58.00,58.00,40.00,50.00,244500.00,0.00,0.00
DYAN,07/30/2020,50.00,50.00,50.00,50.00,101100.00,0.00,5.00
EAST,07/30/2020,52.00,55.00,52.00,55.00,1192200.00,0.00,87.00
ECII,07/30/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
EIDO,07/29/2020,25.16,26.94,24.55,24.10,822276.00,0.00,0.00
EKAD,07/30/2020,1235.00,1240.00,1215.00,1235.00,338100.00,0.00,318.00
ELSA,07/30/2020,232.00,234.00,228.00,228.00,22598300.00,-786300032.00,1186.00
ELTY,07/30/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
EMAS,07/29/2020,1949.70,1974.40,1935.80,1959.25,0.00,0.00,0.00
EMDE,07/30/2020,202.00,202.00,202.00,202.00,0.00,0.00,0.00
EMTK,07/30/2020,4500.00,4500.00,4500.00,4500.00,100.00,0.00,1.00
ENRG,07/30/2020,51.00,51.00,50.00,50.00,19113100.00,0.00,207.00
ENVY,07/30/2020,107.00,108.00,100.00,101.00,402744000.00,-4889999872.00,6807.00
EPAC,07/08/2020,0.00,0.00,0.00,0.00,27228800.00,0.00,2818.00
EOSUSD,07/29/2020,3.02,3.02,3.02,3.02,252680000.00,0.00,0.00
EPMT,07/30/2020,1850.00,1855.00,1800.00,1805.00,31200.00,0.00,24.00
ERAA,07/30/2020,1460.00,1480.00,1410.00,1470.00,24865100.00,-7390000128.00,3472.00
ESIP,07/30/2020,214.00,234.00,212.00,234.00,20815700.00,0.00,1881.00
ESIP-W,07/30/2020,11.00,19.00,11.00,14.00,292644512.00,0.00,0.00
ERTX,07/30/2020,120.00,130.00,111.00,114.00,185500.00,0.00,21.00
ESTA,07/30/2020,101.00,101.00,98.00,101.00,21800.00,0.00,10.00
ESSA,07/30/2020,159.00,161.00,155.00,155.00,2923700.00,0.00,243.00
ESTI,07/30/2020,52.00,52.00,50.00,50.00,6000.00,0.00,9.00
ETHUSD,07/29/2020,316.95,324.93,312.64,317.82,8720000.00,0.00,0.00
ETWA,07/30/2020,72.00,72.00,72.00,72.00,200.00,0.00,1.00
EURGBP,07/29/2020,0.91,0.91,0.90,0.91,0.00,0.00,0.00
EURJPY,07/29/2020,123.18,123.82,123.02,123.75,0.00,0.00,0.00
EURUSD,07/29/2020,1.17,1.18,1.17,1.18,0.00,0.00,0.00
EXCL,07/30/2020,2540.00,2560.00,2410.00,2500.00,60590100.00,-15299999744.00,8923.00
FAST,07/30/2020,920.00,925.00,915.00,920.00,13300.00,0.00,23.00
FASW,07/30/2020,7000.00,7000.00,7000.00,7000.00,100.00,0.00,1.00
FILM,07/30/2020,162.00,172.00,158.00,163.00,4436600.00,-322600000.00,554.00
FINN,07/30/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
FIRE,07/30/2020,124.00,133.00,124.00,124.00,18506200.00,4830000.00,2718.00
FIRE-W,07/30/2020,97.00,97.00,97.00,97.00,0.00,0.00,0.00
FISH,07/30/2020,2960.00,2960.00,2890.00,2890.00,1700.00,0.00,13.00
